PlayerNum,jpPlayer,Link,BirthDate,Height,Weight,T,B,Note,Team
4,熊谷　敬宥,https://npb.jp/bis/players/81585136.html,1995.11.10,175,68,右,右,,Hanshin Tigers
8,佐藤　輝明,https://npb.jp/bis/players/41045153.html,1999.03.13,187,94,右,左,,Hanshin Tigers
26,北條　史也,https://npb.jp/bis/players/11215137.html,1994.07.29,177,79,右,右,,Hanshin Tigers
31,マルテ,https://npb.jp/bis/players/63365138.html,1991.06.21,185,102,右,右,,Hanshin Tigers
33,糸原　健斗,https://npb.jp/bis/players/81185134.html,1992.11.11,175,82,右,左,,Hanshin Tigers
38,小幡　竜平,https://npb.jp/bis/players/31535138.html,2000.09.21,184,75,右,左,,Hanshin Tigers
45,遠藤　成,https://npb.jp/bis/players/71575151.html,2001.09.19,178,81,右,左,,Hanshin Tigers
51,中野　拓夢,https://npb.jp/bis/players/41445153.html,1996.06.28,171,68,右,左,,Hanshin Tigers
55,陽川　尚将,https://npb.jp/bis/players/11615139.html,1991.07.17,180,90,右,右,,Hanshin Tigers
62,植田　海,https://npb.jp/bis/players/01305130.html,1996.04.19,175,72,右,左右,,Hanshin Tigers
67,髙寺　望夢,https://npb.jp/bis/players/41245153.html,2002.10.17,178,76,右,左,,Hanshin Tigers
94,原口　文仁,https://npb.jp/bis/players/61065131.html,1992.03.03,182,92,右,右,,Hanshin Tigers
5,近本　光司,https://npb.jp/bis/players/71075138.html,1994.11.09,171,71,左,左,,Hanshin Tigers
7,糸井　嘉男,https://npb.jp/bis/players/91195119.html,1981.07.31,188,99,右,左,,Hanshin Tigers
9,髙山　俊,https://npb.jp/bis/players/01005132.html,1993.04.18,181,86,右,左,,Hanshin Tigers
24,ロハス・ジュニア,https://npb.jp/bis/players/23925153.html,1990.05.24,189,110,右,左右,,Hanshin Tigers
25,江越　大賀,https://npb.jp/bis/players/21325130.html,1993.03.12,182,81,右,右,,Hanshin Tigers
32,井上　広大,https://npb.jp/bis/players/31335151.html,2001.08.12,188,100,右,右,,Hanshin Tigers
53,島田　海吏,https://npb.jp/bis/players/91995136.html,1996.02.06,176,71,右,左,,Hanshin Tigers
58,前川　右京,https://npb.jp/bis/players/21825155.html,2003.05.18,176,88,左,左,,Hanshin Tigers
61,豊田　寛,https://npb.jp/bis/players/31435155.html,1997.04.28,177,85,右,右,,Hanshin Tigers
63,板山　祐太郎,https://npb.jp/bis/players/91395132.html,1994.03.27,180,82,右,左,,Hanshin Tigers
97,小野寺　暖,https://npb.jp/bis/players/71775151.html,1998.03.17,183,81,右,右,,Hanshin Tigers
122,岩田　将貴,https://npb.jp/bis/players/81385153.html,1998.06.16,178,75,左,左,,Hanshin Tigers
124,望月　惇志,https://npb.jp/bis/players/81885132.html,1997.08.02,190,94,右,右,,Hanshin Tigers
125,伊藤　稜,https://npb.jp/bis/players/31335155.html,1999.11.08,178,86,左,左,,Hanshin Tigers
126,牧　丈一郎,https://npb.jp/bis/players/81685136.html,1999.09.23,181,83,右,左,,Hanshin Tigers
127,川原　陸,https://npb.jp/bis/players/11715138.html,2000.12.12,186,85,左,左,,Hanshin Tigers
88,佐々岡　真司,1967.08.26,,,Hiroshima Carp
11,九里　亜蓮,https://npb.jp/bis/players/71775139.html,1991.09.01,187,95,右,右,,Hiroshima Carp
12,大道　温貴,https://npb.jp/bis/players/41545153.html,1999.01.20,178,79,右,右,,Hiroshima Carp
13,森浦　大輔,https://npb.jp/bis/players/73375153.html,1998.06.15,175,71,左,左,,Hiroshima Carp
14,大瀬良　大地,https://npb.jp/bis/players/61365139.html,1991.06.17,187,88,右,右,,Hiroshima Carp
16,森　翔平,https://npb.jp/bis/players/93395155.html,1998.01.01,177,80,左,左,,Hiroshima Carp
17,岡田　明丈,https://npb.jp/bis/players/91595132.html,1993.10.18,185,91,右,左,,Hiroshima Carp
18,森下　暢仁,https://npb.jp/bis/players/53155151.html,1997.08.25,180,78,右,右,,Hiroshima Carp
19,野村　祐輔,https://npb.jp/bis/players/21425135.html,1989.06.24,177,86,右,右,,Hiroshima Carp
20,栗林　良吏,https://npb.jp/bis/players/91995153.html,1996.07.09,178,85,右,右,,Hiroshima Carp
21,中﨑　翔太,https://npb.jp/bis/players/31235133.html,1992.08.10,186,101,右,右,,Hiroshima Carp
23,薮田　和樹,https://npb.jp/bis/players/91895130.html,1992.08.07,188,85,右,右,,Hiroshima Carp
24,黒原　拓未,https://npb.jp/bis/players/41745155.html,1999.11.29,173,76,左,左,,Hiroshima Carp
26,中田　廉,https://npb.jp/bis/players/31235118.html,1990.07.21,189,96,右,右,,Hiroshima Carp
28,床田　寛樹,https://npb.jp/bis/players/11415134.html,1995.03.01,181,90,左,左,,Hiroshima Carp
29,ケムナ　誠,https://npb.jp/bis/players/71775136.html,1995.06.05,190,98,右,右,,Hiroshima Carp
30,一岡　竜司,https://npb.jp/bis/players/21125135.html,1991.01.11,179,86,右,右,,Hiroshima Carp
34,高橋　昂也,https://npb.jp/bis/players/01005134.html,1998.09.27,181,91,左,左,,Hiroshima Carp
36,塹江　敦哉,https://npb.jp/bis/players/21625130.html,1997.02.21,178,88,左,左,,Hiroshima Carp
39,菊池　保則,https://npb.jp/bis/players/41545116.html,1989.09.18,180,104,右,左,,Hiroshima Carp
41,矢崎　拓也,https://npb.jp/bis/players/71575134.html,1994.12.31,176,95,右,右,,Hiroshima Carp
42,アンダーソン,https://npb.jp/bis/players/53755155.html,1994.03.22,190,93,右,右,,Hiroshima Carp
43,島内　颯太郎,https://npb.jp/bis/players/31935138.html,1996.10.14,180,80,右,右,,Hiroshima Carp
45,松本　竜也,https://npb.jp/bis/players/73175155.html,1999.09.18,180,87,右,右,,Hiroshima Carp
46,高橋　樹也,https://npb.jp/bis/players/91095132.html,1997.06.21,176,83,左,左,,Hiroshima Carp
47,山口　翔,https://npb.jp/bis/players/53155136.html,1999.04.28,181,86,右,右,,Hiroshima Carp
48,アドゥワ　誠,https://npb.jp/bis/players/31135134.html,1998.10.02,196,90,右,右,,Hiroshima Carp
53,小林　樹斗,https://npb.jp/bis/players/61965153.html,2003.01.16,182,84,右,右,,Hiroshima Carp
57,田中　法彦,https://npb.jp/bis/players/31035138.html,2000.10.19,173,86,右,右,,Hiroshima Carp
58,藤井　黎來,https://npb.jp/bis/players/21625136.html,1999.09.17,182,91,右,右,,Hiroshima Carp
65,玉村　昇悟,https://npb.jp/bis/players/41245151.html,2001.04.16,177,81,左,左,,Hiroshima Carp
66,遠藤　淳志,https://npb.jp/bis/players/71375136.html,1999.04.08,186,84,右,右,,Hiroshima Carp
67,中村　祐太,https://npb.jp/bis/players/71075139.html,1995.08.31,184,89,右,右,,Hiroshima Carp
68,ターリー,https://npb.jp/bis/players/13015155.html,1989.09.11,193,104,左,左,,Hiroshima Carp
97,フランスア,https://npb.jp/bis/players/53955136.html,1993.09.25,186,102,左,左,,Hiroshima Carp
98,コルニエル,https://npb.jp/bis/players/53955151.html,1995.06.23,194,101,右,右,,Hiroshima Carp
22,中村　奨成,https://npb.jp/bis/players/81285136.html,1999.06.06,181,81,右,右,,Hiroshima Carp
27,會澤　翼,https://npb.jp/bis/players/31135114.html,1988.04.13,175,89,右,右,,Hiroshima Carp
31,坂倉　将吾,https://npb.jp/bis/players/11915134.html,1998.05.29,176,88,右,左,,Hiroshima Carp
32,白濱　裕太,https://npb.jp/bis/players/41745119.html,1985.10.31,180,93,右,右,,Hiroshima Carp
40,磯村　嘉孝,https://npb.jp/bis/players/81185133.html,1992.11.01,178,92,右,右,,Hiroshima Carp
62,石原　貴規,https://npb.jp/bis/players/21125151.html,1998.02.03,173,85,右,右,,Hiroshima Carp
64,髙木　翔斗,https://npb.jp/bis/players/11215155.html,2003.08.12,188,92,右,右,,Hiroshima Carp
95,持丸　泰輝,https://npb.jp/bis/players/81885151.html,2001.10.26,177,82,右,左,6/18 育成選手から支配下選手へ移行,Hiroshima Carp
00,曽根　海成,https://npb.jp/bis/players/51955139.html,1995.04.24,175,72,右,左,,Hiroshima Carp
0,上本　崇司,https://npb.jp/bis/players/31335137.html,1990.08.22,170,73,右,右,,Hiroshima Carp
2,田中　広輔,https://npb.jp/bis/players/61965139.html,1989.07.03,171,84,右,左,,Hiroshima Carp
6,安部　友裕,https://npb.jp/bis/players/91195116.html,1989.06.24,181,88,右,左,,Hiroshima Carp
7,堂林　翔太,https://npb.jp/bis/players/61965131.html,1991.08.17,183,93,右,右,,Hiroshima Carp
10,マクブルーム,https://npb.jp/bis/players/13215155.html,1992.04.09,190,99,左,右,,Hiroshima Carp
33,菊池　涼介,https://npb.jp/bis/players/61565135.html,1990.03.11,171,71,右,右,,Hiroshima Carp
35,三好　匠,https://npb.jp/bis/players/11815135.html,1993.06.07,174,87,右,右,,Hiroshima Carp
44,林　晃汰,https://npb.jp/bis/players/01405138.html,2000.11.16,182,101,右,左,,Hiroshima Carp
51,小園　海斗,https://npb.jp/bis/players/01705138.html,2000.06.07,178,85,右,左,,Hiroshima Carp
54,韮澤　雄也,https://npb.jp/bis/players/01405151.html,2001.05.20,178,83,右,左,,Hiroshima Carp
56,中神　拓都,https://npb.jp/bis/players/31235138.html,2000.05.29,175,91,右,右,,Hiroshima Carp
61,矢野　雅哉,https://npb.jp/bis/players/93395153.html,1998.12.16,171,70,右,左,,Hiroshima Carp
69,羽月　隆太郎,https://npb.jp/bis/players/71475138.html,2000.04.19,167,69,右,左,,Hiroshima Carp
5,長野　久義,https://npb.jp/bis/players/91995131.html,1984.12.06,180,85,右,右,,Hiroshima Carp
9,秋山　翔吾,https://npb.jp/bis/players/31135133.html,1988.04.16,184,87,右,左,6/30 支配下選手登録,Hiroshima Carp
37,野間　峻祥,https://npb.jp/bis/players/01405130.html,1993.01.28,180,83,右,左,,Hiroshima Carp
38,宇草　孔基,https://npb.jp/bis/players/41345151.html,1997.04.17,185,79,右,左,,Hiroshima Carp
49,正隨　優弥,https://npb.jp/bis/players/71975138.html,1996.04.02,180,100,右,右,,Hiroshima Carp
50,中村　健人,https://npb.jp/bis/players/01405155.html,1997.05.21,183,90,右,右,,Hiroshima Carp
52,末包　昇大,https://npb.jp/bis/players/51055155.html,1996.05.27,188,110,右,右,,Hiroshima Carp
55,松山　竜平,https://npb.jp/bis/players/01405116.html,1985.09.18,176,100,右,左,,Hiroshima Carp
59,大盛　穂,https://npb.jp/bis/players/21325138.html,1996.08.31,180,77,右,左,,Hiroshima Carp
60,田村　俊介,https://npb.jp/bis/players/61265155.html,2003.08.25,178,90,左,左,,Hiroshima Carp
63,西川　龍馬,https://npb.jp/bis/players/71475132.html,1994.12.10,176,80,右,左,,Hiroshima Carp
120,行木　俊,https://npb.jp/bis/players/71675153.html,2001.01.08,184,77,右,右,,Hiroshima Carp
122,坂田　怜,https://npb.jp/bis/players/91995155.html,1999.09.13,188,90,右,右,,Hiroshima Carp
125,戸田　隆矢,https://npb.jp/bis/players/21225135.html,1993.06.10,181,85,左,左,,Hiroshima Carp
126,新家　颯,https://npb.jp/bis/players/31035155.html,2003.08.14,182,83,左,左,,Hiroshima Carp
128,中村　来生,https://npb.jp/bis/players/21425155.html,2003.05.06,190,76,右,左,,Hiroshima Carp
121,二俣　翔一,https://npb.jp/bis/players/91895153.html,2002.10.21,180,75,右,右,,Hiroshima Carp
127,前川　誠太,https://npb.jp/bis/players/41845155.html,2003.04.04,176,74,右,右,,Hiroshima Carp
124,木下　元秀,https://npb.jp/bis/players/71975151.html,2001.07.25,183,96,左,左,,Hiroshima Carp
81,三浦　大輔,1973.12.25,,,DeNA BayStars
11,東　克樹,https://npb.jp/bis/players/51155136.html,1995.11.29,170,76,左,左,,DeNA BayStars
12,阪口　皓亮,https://npb.jp/bis/players/81785136.html,1999.08.15,187,86,右,左,,DeNA BayStars
13,伊勢　大夢,https://npb.jp/bis/players/41145151.html,1998.03.07,182,90,右,右,,DeNA BayStars
14,石田　健大,https://npb.jp/bis/players/11315130.html,1993.03.01,180,85,左,左,,DeNA BayStars
15,徳山　壮磨,https://npb.jp/bis/players/81285155.html,1999.06.06,183,83,右,右,,DeNA BayStars
16,大貫　晋一,https://npb.jp/bis/players/01305138.html,1994.02.03,181,73,右,右,,DeNA BayStars
17,三嶋　一輝,https://npb.jp/bis/players/41245137.html,1990.05.07,175,80,右,左右,,DeNA BayStars
18,小園　健太,https://npb.jp/bis/players/31935155.html,2003.04.09,185,90,右,右,,DeNA BayStars
19,山﨑　康晃,https://npb.jp/bis/players/41845130.html,1992.10.02,179,88,右,右,,DeNA BayStars
20,坂本　裕哉,https://npb.jp/bis/players/11015151.html,1997.07.28,180,85,左,左,,DeNA BayStars
21,今永　昇太,https://npb.jp/bis/players/01305132.html,1993.09.01,178,83,左,左,,DeNA BayStars
22,入江　大生,https://npb.jp/bis/players/61365153.html,1998.08.26,187,92,右,右,,DeNA BayStars
26,濵口　遥大,https://npb.jp/bis/players/51655134.html,1995.03.16,173,80,左,左,,DeNA BayStars
27,上茶谷　大河,https://npb.jp/bis/players/81585138.html,1996.08.31,182,83,右,右,,DeNA BayStars
30,三浦　銀二,https://npb.jp/bis/players/03105155.html,1999.12.30,175,80,右,右,,DeNA BayStars
34,平田　真吾,https://npb.jp/bis/players/51255139.html,1989.08.29,182,85,右,右,,DeNA BayStars
35,三上　朋也,https://npb.jp/bis/players/31435139.html,1989.04.10,190,90,右,右,,DeNA BayStars
40,松本　隆之介,https://npb.jp/bis/players/93195153.html,2002.07.31,188,94,左,左,,DeNA BayStars
41,櫻井　周斗,https://npb.jp/bis/players/11915136.html,1999.06.25,178,86,左,左,,DeNA BayStars
42,ロメロ,https://npb.jp/bis/players/43945153.html,1994.12.24,183,104,右,右,,DeNA BayStars
43,深沢　鳳介,https://npb.jp/bis/players/61665155.html,2003.11.05,177,74,右,右,,DeNA BayStars
45,ピープルズ,https://npb.jp/bis/players/73775151.html,1991.09.05,196,86,右,右,,DeNA BayStars
46,田中　健二朗,https://npb.jp/bis/players/11015116.html,1989.09.18,179,80,左,左,,DeNA BayStars
47,砂田　毅樹,https://npb.jp/bis/players/11915139.html,1995.07.20,180,85,左,左,,DeNA BayStars
48,京山　将弥,https://npb.jp/bis/players/11715134.html,1998.07.04,182,77,右,右,,DeNA BayStars
49,クリスキー,https://npb.jp/bis/players/53955155.html,1994.02.03,190,86,右,右,,DeNA BayStars
53,池谷　蒼大,https://npb.jp/bis/players/21125153.html,1999.08.02,175,80,左,左,,DeNA BayStars
54,浅田　将汰,https://npb.jp/bis/players/31135151.html,2001.04.23,182,87,右,右,,DeNA BayStars
56,髙田　琢登,https://npb.jp/bis/players/21225153.html,2002.09.18,178,80,左,左,,DeNA BayStars
62,エスコバー,https://npb.jp/bis/players/63365134.html,1992.04.22,188,102,左,左,,DeNA BayStars
64,中川　虎大,https://npb.jp/bis/players/21225136.html,1999.10.02,178,85,右,右,,DeNA BayStars
65,宮國　椋丞,https://npb.jp/bis/players/21625133.html,1992.04.17,186,88,右,右,,DeNA BayStars
67,有吉　優樹,https://npb.jp/bis/players/51155134.html,1991.03.12,178,87,右,右,,DeNA BayStars
95,石川　達也,https://npb.jp/bis/players/61165153.html,1998.04.15,178,75,左,右,6/23 育成選手から支配下選手へ移行,DeNA BayStars
10,戸柱　恭孝,https://npb.jp/bis/players/41245132.html,1990.04.11,179,90,右,左,,DeNA BayStars
29,伊藤　光,https://npb.jp/bis/players/81185116.html,1989.04.23,180,83,右,右,,DeNA BayStars
32,益子　京右,https://npb.jp/bis/players/91695138.html,2000.12.27,176,86,右,右,,DeNA BayStars
36,髙城　俊人,https://npb.jp/bis/players/51055135.html,1993.05.03,176,83,右,右,,DeNA BayStars
39,嶺井　博希,https://npb.jp/bis/players/71475139.html,1991.06.04,175,85,右,右,,DeNA BayStars
50,山本　祐大,https://npb.jp/bis/players/23125136.html,1998.09.11,180,87,右,右,,DeNA BayStars
57,東妻　純平,https://npb.jp/bis/players/51155151.html,2001.07.03,174,83,右,右,,DeNA BayStars
2,牧　秀悟,https://npb.jp/bis/players/13115153.html,1998.04.21,178,93,右,右,,DeNA BayStars
3,藤田　一也,https://npb.jp/bis/players/21225110.html,1982.07.03,175,77,右,左,,DeNA BayStars
4,伊藤　裕季也,https://npb.jp/bis/players/41145138.html,1996.08.30,182,90,右,右,,DeNA BayStars
5,倉本　寿彦,https://npb.jp/bis/players/91795130.html,1991.01.07,180,85,右,左,,DeNA BayStars
6,森　敬斗,https://npb.jp/bis/players/33135151.html,2002.01.28,177,78,右,左,,DeNA BayStars
9,大和,https://npb.jp/bis/players/61465112.html,1987.11.05,177,77,右,右,,DeNA BayStars
31,柴田　竜拓,https://npb.jp/bis/players/41945132.html,1993.12.16,167,68,右,左,,DeNA BayStars
33,粟飯原　龍之介,https://npb.jp/bis/players/31135155.html,2004.02.22,180,85,右,左,,DeNA BayStars
38,田中　俊太,https://npb.jp/bis/players/81085136.html,1993.08.18,178,82,右,左,,DeNA BayStars
44,小深田　大地,https://npb.jp/bis/players/81985153.html,2003.03.25,176,88,右,左,,DeNA BayStars
51,宮﨑　敏郎,https://npb.jp/bis/players/51455137.html,1988.12.12,172,85,右,右,,DeNA BayStars
55,田部　隼人,https://npb.jp/bis/players/01205151.html,2001.12.22,185,88,右,右,,DeNA BayStars
60,知野　直人,https://npb.jp/bis/players/91095138.html,1999.02.16,182,85,右,右,,DeNA BayStars
66,山下　幸輝,https://npb.jp/bis/players/81885130.html,1993.01.31,174,85,右,左,,DeNA BayStars
99,ソト,https://npb.jp/bis/players/03505136.html,1989.02.28,185,97,右,右,,DeNA BayStars
00,宮本　秀明,https://npb.jp/bis/players/91895136.html,1996.07.24,180,83,右,左,,DeNA BayStars
0,大田　泰示,https://npb.jp/bis/players/41345118.html,1990.06.09,188,96,右,右,,DeNA BayStars
1,桑原　将志,https://npb.jp/bis/players/51755135.html,1993.07.21,174,78,右,右,,DeNA BayStars
7,佐野　恵太,https://npb.jp/bis/players/91995134.html,1994.11.28,178,88,右,左,,DeNA BayStars
8,神里　和毅,https://npb.jp/bis/players/71575136.html,1994.01.17,179,81,右,左,,DeNA BayStars
23,オースティン,https://npb.jp/bis/players/73375151.html,1991.09.06,188,100,右,右,,DeNA BayStars
37,楠本　泰史,https://npb.jp/bis/players/61565136.html,1995.07.07,180,82,右,左,,DeNA BayStars
52,細川　成也,https://npb.jp/bis/players/31835134.html,1998.08.04,179,93,右,右,,DeNA BayStars
58,梶原　昂希,https://npb.jp/bis/players/51555155.html,1999.09.19,189,85,右,左,,DeNA BayStars
61,蝦名　達夫,https://npb.jp/bis/players/51555151.html,1997.09.20,185,88,右,右,,DeNA BayStars
63,関根　大気,https://npb.jp/bis/players/31935139.html,1995.06.28,173,78,左,左,,DeNA BayStars
059,平良　拳太郎,https://npb.jp/bis/players/01905139.html,1995.07.12,180,80,右,右,,DeNA BayStars
100,宮城　滝太,https://npb.jp/bis/players/51855138.html,2000.07.15,181,80,右,右,,DeNA BayStars
102,加藤　大,https://npb.jp/bis/players/91795153.html,2002.04.24,179,83,右,右,,DeNA BayStars
107,マルセリーノ,https://npb.jp/bis/players/33235155.html,2002.06.16,191,82,右,右,,DeNA BayStars
109,ディアス,https://npb.jp/bis/players/43545151.html,1999.06.10,191,93,左,左,,DeNA BayStars
110,スターリン,https://npb.jp/bis/players/03705153.html,1998.07.21,201,100,右,右,,DeNA BayStars
104,東出　直也,https://npb.jp/bis/players/21625155.html,2003.05.24,173,72,右,右,,DeNA BayStars
028,勝又　温史,https://npb.jp/bis/players/41545138.html,2000.05.22,180,80,右,左,,DeNA BayStars
103,村川　凪,https://npb.jp/bis/players/53355155.html,1998.06.26,174,63,右,左,,DeNA BayStars
105,大橋　武尊,https://npb.jp/bis/players/61365155.html,2001.05.16,178,74,左,左,,DeNA BayStars
83,原　辰徳,1958.07.22,,,Yomiuri Giants
11,平内　龍太,https://npb.jp/bis/players/21825153.html,1998.08.01,185,99,右,右,,Yomiuri Giants
12,デラロサ,https://npb.jp/bis/players/93795138.html,1989.03.04,183,95,右,右,,Yomiuri Giants
15,大勢,https://npb.jp/bis/players/81085155.html,1999.06.29,181,88,右,右,,Yomiuri Giants
17,山口　俊,https://npb.jp/bis/players/51855112.html,1987.07.11,187,98,右,右,,Yomiuri Giants
18,菅野　智之,https://npb.jp/bis/players/41745137.html,1989.10.11,186,95,右,右,,Yomiuri Giants
19,山﨑　伊織,https://npb.jp/bis/players/03305153.html,1998.10.10,181,81,右,左,,Yomiuri Giants
20,戸郷　翔征,https://npb.jp/bis/players/41045138.html,2000.04.04,187,80,右,右,,Yomiuri Giants
21,井納　翔一,https://npb.jp/bis/players/61165137.html,1986.05.01,188,94,右,右,,Yomiuri Giants
26,今村　信貴,https://npb.jp/bis/players/31335135.html,1994.03.15,180,90,左,左,,Yomiuri Giants
28,山田　龍聖,https://npb.jp/bis/players/53555155.html,2000.09.07,183,82,左,左,,Yomiuri Giants
29,アンドリース,https://npb.jp/bis/players/73775155.html,1989.08.28,188,97,右,右,,Yomiuri Giants
30,鍵谷　陽平,https://npb.jp/bis/players/51555137.html,1990.09.23,178,86,右,右,,Yomiuri Giants
31,赤星　優志,https://npb.jp/bis/players/51155155.html,1999.07.02,175,78,右,右,,Yomiuri Giants
33,太田　龍,https://npb.jp/bis/players/21525151.html,1998.11.15,190,97,右,右,,Yomiuri Giants
35,桜井　俊貴,https://npb.jp/bis/players/31935132.html,1993.10.21,182,89,右,右,,Yomiuri Giants
41,中川　皓太,https://npb.jp/bis/players/81285132.html,1994.02.24,183,86,左,左,,Yomiuri Giants
42,メルセデス,https://npb.jp/bis/players/33935134.html,1994.03.08,188,82,左,左右,,Yomiuri Giants
45,畠　世周,https://npb.jp/bis/players/31635134.html,1994.05.31,186,82,右,左,,Yomiuri Giants
46,鍬原　拓也,https://npb.jp/bis/players/31735136.html,1996.03.26,178,85,右,右,3/11 育成選手から支配下選手へ移行,Yomiuri Giants
47,髙橋　優貴,https://npb.jp/bis/players/61965138.html,1997.02.01,178,82,左,左,,Yomiuri Giants
49,ビエイラ,https://npb.jp/bis/players/93795151.html,1993.01.07,193,113,右,右,,Yomiuri Giants
50,戸根　千明,https://npb.jp/bis/players/21225130.html,1992.10.17,174,100,左,左,,Yomiuri Giants
53,高梨　雄平,https://npb.jp/bis/players/91095134.html,1992.07.13,175,81,左,左,,Yomiuri Giants
54,直江　大輔,https://npb.jp/bis/players/11215138.html,2000.06.20,185,87,右,右,,Yomiuri Giants
