Pitcher,G,W,L,SV,CG,SHO,BF,IP,H,HR,SO,BB,IBB,HB,WP,R,ER,ERA,FIP,kwERA,WHIP,ERA+,FIP-,kwERA-,Diff,HR%,K%,BB%,K-BB%,Team,Age,T,League
Fukushima Ren,2,0,1,0,0,0,37,9.0,9,0,8,1,0,1,0,2,2,2.00,2.51,2.91,1.11,164,59,77,-0.51,0.0%,21.6%,2.7%,18.9%,Nipponham Fighters,23,R,E
Hori Mizuki,5,1,1,0,0,0,20,5.1,3,0,8,1,0,0,0,1,1,1.69,1.18,1.30,0.75,194,28,34,0.51,0.0%,40.0%,5.0%,35.0%,Nipponham Fighters,28,L,E
Kanemura Shoma,1,1,0,0,0,0,26,6.0,5,0,5,3,0,0,0,2,2,3.00,3.45,4.03,1.33,109,82,107,-0.45,0.0%,19.2%,11.5%,7.7%,Nipponham Fighters,25,R,E
Kawakatsu Sorato,2,0,0,0,0,0,16,2.2,4,0,2,3,0,0,0,4,1,3.38,5.50,5.42,2.63,97,130,144,-2.12,0.0%,12.5%,18.8%,-6.2%,Nipponham Fighters,19,R,E
Kawano Ryusei,3,0,0,0,0,0,9,3.0,0,0,2,0,0,0,0,0,0,0.00,2.29,2.58,0.00,999,54,68,-2.29,0.0%,22.2%,0.0%,22.2%,Nipponham Fighters,28,L,E
Kikuchi Taiki,4,0,0,0,0,0,27,5.2,7,1,6,2,0,0,0,4,3,4.76,4.86,3.32,1.59,69,115,88,-0.10,3.7%,22.2%,7.4%,14.8%,Nipponham Fighters,27,R,E
Kuroyanagi Kyosuke,1,0,0,0,0,0,7,2.0,1,0,0,1,0,0,0,0,0,0.00,5.12,6.23,1.00,999,121,165,-5.12,0.0%,0.0%,14.3%,-14.3%,Nipponham Fighters,23,R,E
Matsumoto Ryodai,2,0,0,0,0,0,46,11.0,9,0,6,3,0,2,0,2,2,1.64,3.89,4.15,1.09,200,92,110,-2.25,0.0%,13.0%,6.5%,6.5%,Nipponham Fighters,24,R,E
Matsuoka Koki,4,2,0,0,0,0,29,6.1,8,0,13,2,0,0,2,2,2,2.84,0.46,1.01,1.58,116,11,27,2.38,0.0%,44.8%,6.9%,37.9%,Nipponham Fighters,25,R,E
Miyanishi Naoki,4,0,0,0,0,0,14,4.0,1,1,5,1,0,0,0,1,1,2.25,5.12,1.94,0.50,146,121,52,-2.87,7.1%,35.7%,7.1%,28.6%,Nipponham Fighters,41,L,E
Miyauchi Haruki,2,1,0,0,0,0,11,3.0,2,0,4,1,0,0,1,0,0,0.00,1.95,2.07,1.00,999,46,55,-1.95,0.0%,36.4%,9.1%,27.3%,Nipponham Fighters,30,R,E
Nabatame Tsubasa,3,0,0,0,0,0,15,3.0,5,0,3,0,0,0,0,3,0,0.00,1.62,2.80,1.67,999,38,74,-1.62,0.0%,20.0%,0.0%,20.0%,Nipponham Fighters,31,R,E
Ohkawa Jey,3,1,0,0,0,0,23,5.0,3,0,2,4,0,1,0,1,1,1.80,5.82,5.67,1.40,182,138,150,-4.02,0.0%,8.7%,17.4%,-8.7%,Nipponham Fighters,22,R,E
Saito Yukiya,1,0,0,0,0,0,7,0.0,6,0,0,1,0,0,0,4,4,,nan,6.23,nan,0,nan,165,,0.0%,0.0%,14.3%,-14.3%,Nipponham Fighters,31,R,E
Seimiya Kotaro,1,0,0,0,0,0,6,0.1,1,0,0,2,0,1,0,5,4,108.00,30.62,8.13,9.00,3,724,216,77.38,0.0%,0.0%,33.3%,-33.3%,Nipponham Fighters,26,R,E
Shibata Reo,2,0,0,0,0,0,9,2.0,1,0,5,2,0,0,0,1,1,4.50,1.62,1.47,1.50,73,38,39,2.88,0.0%,55.6%,22.2%,33.3%,Nipponham Fighters,20,R,E
Shibuya Junki,2,0,0,0,0,0,13,4.0,1,0,3,2,0,0,0,1,0,0.00,3.62,4.03,0.75,999,86,107,-3.62,0.0%,23.1%,15.4%,7.7%,Nipponham Fighters,19,L,E
Shimizu Daiki,2,0,0,0,0,0,19,4.0,2,0,5,4,0,0,2,2,2,4.50,4.12,4.27,1.50,73,97,113,0.38,0.0%,26.3%,21.1%,5.3%,Nipponham Fighters,19,R,E
Sugiura Toshihiro,5,0,0,1,0,0,22,6.0,3,0,3,2,0,1,0,0,0,0.00,4.12,4.35,0.83,999,97,115,-4.12,0.0%,13.6%,9.1%,4.5%,Nipponham Fighters,34,R,E
Sun Yi-Lei,2,0,1,0,0,0,31,7.1,7,0,11,1,0,0,0,3,1,1.23,1.03,1.57,1.09,267,24,42,0.20,0.0%,35.5%,3.2%,32.3%,Nipponham Fighters,21,R,E
Tamai Taisho,4,1,0,1,0,0,15,5.0,1,0,3,0,0,0,0,0,0,0.00,2.42,2.80,0.20,999,57,74,-2.42,0.0%,20.0%,0.0%,20.0%,Nipponham Fighters,34,R,E
Ajiro Kenta,3,0,0,0,0,0,47,9.0,19,2,6,2,0,1,0,14,12,12.00,6.18,3.95,2.33,23,172,105,5.82,4.3%,12.8%,4.3%,8.5%,Oisix Albirex,,,E
Hosoya Ryo,2,0,0,0,0,0,11,3.0,1,0,2,1,0,0,1,0,0,0.00,3.29,3.89,0.67,999,92,103,-3.29,0.0%,18.2%,9.1%,9.1%,Oisix Albirex,,,E
Imai Ryota,1,0,0,0,0,0,8,1.0,3,1,1,1,0,1,0,5,5,45.00,20.62,4.80,4.00,6,575,127,24.38,12.5%,12.5%,12.5%,0.0%,Oisix Albirex,,,E
Irei Kaito,4,0,0,0,0,0,17,4.0,2,0,5,1,0,2,0,0,0,0.00,3.37,2.45,0.75,999,94,65,-3.37,0.0%,29.4%,5.9%,23.5%,Oisix Albirex,,,E
Ishikawa Naoya,2,0,0,0,0,0,6,2.0,1,0,0,0,0,0,0,0,0,0.00,3.62,4.80,0.50,999,101,127,-3.62,0.0%,0.0%,0.0%,0.0%,Oisix Albirex,,,E
Kasahara Shotaro,2,1,1,0,0,0,49,12.1,11,1,5,1,0,1,0,3,3,2.19,4.35,3.98,0.97,127,121,106,-2.16,2.0%,10.2%,2.0%,8.2%,Oisix Albirex,,,E
Miyamori Satoshi,2,0,1,0,0,0,44,10.2,7,0,6,5,0,0,2,3,2,1.69,3.90,4.57,1.13,165,109,121,-2.21,0.0%,13.6%,11.4%,2.3%,Oisix Albirex,,,E
Namba Shu,5,0,1,0,0,0,32,5.2,13,1,2,1,0,1,0,7,5,7.94,6.27,4.49,2.47,35,175,119,1.67,3.1%,6.2%,3.1%,3.1%,Oisix Albirex,,,E
Nishimura Riku,4,0,0,0,0,0,13,2.2,5,0,0,1,0,0,0,2,2,6.75,4.75,5.57,2.25,41,132,148,2.00,0.0%,0.0%,7.7%,-7.7%,Oisix Albirex,,,E
Suzuki Hayato,4,0,0,0,0,0,21,4.0,6,1,4,3,0,2,1,6,6,13.50,8.62,4.32,2.25,21,240,115,4.88,4.8%,19.0%,14.3%,4.8%,Oisix Albirex,,,E
Takada Takuto,2,1,1,0,0,0,41,10.0,12,1,2,1,0,0,0,7,4,3.60,4.82,4.56,1.30,77,134,121,-1.22,2.4%,4.9%,2.4%,2.4%,Oisix Albirex,,,E
Takano Yu,2,0,1,0,0,0,49,10.2,11,0,7,10,0,0,1,3,3,2.53,5.12,5.41,1.97,110,143,144,-2.59,0.0%,14.3%,20.4%,-6.1%,Oisix Albirex,,,E
Uemura Tomoki,4,0,1,1,0,0,16,3.1,6,0,6,0,0,0,0,2,2,5.40,0.02,1.05,1.80,52,1,28,5.38,0.0%,37.5%,0.0%,37.5%,Oisix Albirex,,,E
Yamada Taiga,2,0,2,0,0,0,28,6.0,8,1,4,2,0,0,0,7,6,9.00,5.45,4.09,1.67,31,152,108,3.55,3.6%,14.3%,7.1%,7.1%,Oisix Albirex,,,E
Gotoh Hibiki,1,0,0,0,0,0,21,5.0,6,1,3,1,0,0,0,2,2,3.60,5.62,3.85,1.40,88,137,102,-2.02,4.8%,14.3%,4.8%,9.5%,HAYATE Ventures,,,C
Hamamoto Ken,3,0,0,0,0,0,11,3.0,2,0,1,3,0,0,0,3,3,9.00,5.95,6.62,1.67,35,145,176,3.05,0.0%,9.1%,27.3%,-18.2%,HAYATE Ventures,,,C
Ikeya Sota,4,0,1,0,0,0,10,2.0,3,0,2,0,0,0,0,2,1,4.50,1.62,2.80,1.50,71,40,74,2.88,0.0%,20.0%,0.0%,20.0%,HAYATE Ventures,,,C
Kasashima Naoki,2,1,1,0,0,0,46,10.2,12,0,8,0,0,0,2,6,4,3.38,2.12,3.06,1.13,94,52,81,1.26,0.0%,17.4%,0.0%,17.4%,HAYATE Ventures,,,C
Nomura Yuki,4,0,0,0,0,0,9,2.2,1,0,3,0,0,0,0,0,0,0.00,1.37,1.47,0.38,999,33,39,-1.37,0.0%,33.3%,0.0%,33.3%,HAYATE Ventures,,,C
Nozato Keishiro,2,1,1,0,0,0,42,11.0,6,0,6,3,0,0,1,2,2,1.64,3.35,4.09,0.82,194,82,108,-1.71,0.0%,14.3%,7.1%,7.1%,HAYATE Ventures,,,C
Ohbae Koshi,4,0,0,2,0,0,12,4.0,0,0,5,0,0,0,0,0,0,0.00,1.12,0.63,0.00,999,27,17,-1.12,0.0%,41.7%,0.0%,41.7%,HAYATE Ventures,,,C
Ohishi Wataru,5,0,0,0,0,0,25,4.2,6,1,7,5,0,0,0,1,1,1.93,6.62,4.00,2.36,165,162,106,-4.69,4.0%,28.0%,20.0%,8.0%,HAYATE Ventures,,,C
Satoh Hiroki,3,0,2,0,0,0,64,16.0,8,1,7,14,0,0,0,5,5,2.81,6.18,5.89,1.38,113,151,156,-3.37,1.6%,10.9%,21.9%,-10.9%,HAYATE Ventures,,,C
Satoh Yuki,4,0,0,0,0,0,19,4.2,3,0,5,3,0,1,1,1,1,1.93,4.05,3.75,1.29,165,99,99,-2.12,0.0%,26.3%,15.8%,10.5%,HAYATE Ventures,,,C
Takahashi Rei,4,1,0,0,0,0,21,3.2,3,0,3,6,0,1,0,3,3,7.36,7.71,6.23,2.45,43,188,165,-0.35,0.0%,14.3%,28.6%,-14.3%,HAYATE Ventures,,,C
Takatori Shonosuke,1,1,0,0,0,0,27,6.2,8,0,4,1,0,0,0,1,1,1.35,2.87,3.69,1.35,235,70,98,-1.52,0.0%,14.8%,3.7%,11.1%,HAYATE Ventures,,,C
Yamada Ryu,3,0,0,0,0,0,16,4.0,5,0,2,2,0,0,0,3,3,6.75,4.12,4.80,1.75,47,101,127,2.63,0.0%,12.5%,12.5%,0.0%,HAYATE Ventures,,,C
