PlayerNum,Player,Link,BirthDate,Height,Weight,T,B,Note,Team,jpPlayer
27,Akiyama Takumi,https://npb.jp/bis/eng/players/51155131.html,Apr. 26 1991,188,98,R,L,,Hanshin Tigers,秋山 拓巳
16,Ando Yuya,https://npb.jp/bis/eng/players/41145115.html,Dec. 27 1977,184,96,R,R,,Hanshin Tigers,安藤 優也
50,Aoyagi Koyo,https://npb.jp/bis/eng/players/71175132.html,Dec. 11 1993,181,79,R,R,,Hanshin Tigers,青柳 晃洋
98,Dolis Rafael,https://npb.jp/bis/eng/players/03505132.html,Jan. 10 1988,195,109,R,R,,Hanshin Tigers,ドリス
13,Enokida Daiki,https://npb.jp/bis/eng/players/01305133.html,Aug. 7 1986,181,89,L,L,,Hanshin Tigers,榎田 大樹
18,Fujikawa Kyuji,https://npb.jp/bis/eng/players/71073888.html,Jul. 21 1980,184,86,R,L,,Hanshin Tigers,藤川 球児
19,Fujinami Shintaro,https://npb.jp/bis/eng/players/41045137.html,Apr. 12 1994,197,89,R,R,,Hanshin Tigers,藤浪 晋太郎
28,Fukuhara Shinobu,https://npb.jp/bis/eng/players/81983888.html,Dec. 28 1976,180,96,R,R,,Hanshin Tigers,福原 忍
66,Futagami Kazuhito,https://npb.jp/bis/eng/players/91295131.html,Jun. 3 1987,185,88,R,R,,Hanshin Tigers,二神 一人
30,Ishizaki Tsuyoshi,https://npb.jp/bis/eng/players/81185130.html,Sep. 9 1990,183,85,R,R,,Hanshin Tigers,石崎 剛
92,Ito Kazuo,https://npb.jp/bis/eng/players/41145135.html,Dec. 13 1989,186,95,R,R,,Hanshin Tigers,伊藤 和雄
59,Iwamoto Akira,https://npb.jp/bis/eng/players/71375133.html,Oct. 21 1992,182,82,R,L,,Hanshin Tigers,岩本 輝
59,Iwamoto Akira,https://npb.jp/bis/eng/players/71375133.html,Oct. 21 1992,182,82,R,L,,Hanshin Tigers,岩本 輝
17,Iwasada Yuta,https://npb.jp/bis/eng/players/51355139.html,Sep. 5 1991,183,79,L,L,,Hanshin Tigers,岩貞 祐太
21,Iwata Minoru,https://npb.jp/bis/eng/players/51355112.html,Oct. 31 1983,179,95,L,L,,Hanshin Tigers,岩田 稔
67,Iwazaki Suguru,https://npb.jp/bis/eng/players/31335139.html,Jun. 19 1991,185,88,L,L,,Hanshin Tigers,岩崎 優
48,Kaneda Kazuyuki,https://npb.jp/bis/eng/players/21525137.html,Sep. 18 1990,184,83,R,R,,Hanshin Tigers,金田 和之
48,Kaneda Kazuyuki,https://npb.jp/bis/eng/players/21525137.html,Sep. 18 1990,184,83,R,R,,Hanshin Tigers,金田 和之
29,Kojima Tatsuya,https://npb.jp/bis/eng/players/11915114.html,Oct. 7 1985,182,81,L,L,,Hanshin Tigers,小嶋 達也
64,Kuwahara Kentaro,https://npb.jp/bis/eng/players/31735116.html,Oct. 29 1985,183,84,R,R,,Hanshin Tigers,桑原 謙太朗
38,Mateo Marcos,https://npb.jp/bis/eng/players/83785132.html,Apr. 18 1984,188,107,R,R,,Hanshin Tigers,マテオ
56,Matsuda Ryoma,https://npb.jp/bis/eng/players/01605135.html,Feb. 8 1994,184,91,R,R,,Hanshin Tigers,松田 遼馬
54,Messenger Randy,https://npb.jp/bis/eng/players/93195131.html,Aug. 13 1981,198,121,R,R,,Hanshin Tigers,メッセンジャー
61,Mochizuki Atsushi,https://npb.jp/bis/eng/players/81885132.html,Aug. 2 1997,188,84,R,R,,Hanshin Tigers,望月 惇志
43,Moriya Koki,https://npb.jp/bis/eng/players/51855130.html,Nov. 25 1993,183,87,R,R,,Hanshin Tigers,守屋 功輝
14,Nomi Atsushi,https://npb.jp/bis/eng/players/61065110.html,May 28 1979,180,73,L,L,,Hanshin Tigers,能見 篤史
26,Saiuchi Hiroaki,https://npb.jp/bis/eng/players/61765135.html,Jul. 19 1993,184,89,R,R,,Hanshin Tigers,歳内 宏明
75,Satterwhite Cody,https://npb.jp/bis/eng/players/23025132.html,Jan. 27 1987,193,107,R,R,Registered (Jun. 16).,Hanshin Tigers,サターホワイト
69,Shimamoto Hiroya,https://npb.jp/bis/eng/players/51055133.html,Feb. 14 1993,176,68,L,L,,Hanshin Tigers,島本 浩也
41,Takahashi Akifumi,https://npb.jp/bis/eng/players/71975115.html,May 29 1983,176,85,L,L,,Hanshin Tigers,髙橋 聡文
34,Takamiya Kazuya,https://npb.jp/bis/eng/players/11015112.html,Dec. 4 1981,174,80,L,L,,Hanshin Tigers,高宮 和也
42,Takeyasu Daichi,https://npb.jp/bis/eng/players/21025132.html,Sep. 27 1994,183,80,R,R,,Hanshin Tigers,竹安 大知
42,Takeyasu Daichi,https://npb.jp/bis/eng/players/21025132.html,Sep. 27 1994,183,80,R,R,,Hanshin Tigers,竹安 大知
97,Tanabo Kojiro,https://npb.jp/bis/eng/players/01905137.html,Dec. 9 1990,179,89,R,R,Registered(developmental player ->) (Apr. 15).,Hanshin Tigers,田面 巧二郎
46,Tsuru Naoto,https://npb.jp/bis/eng/players/41045112.html,Apr. 25 1987,180,76,R,L,,Hanshin Tigers,鶴 直人
20,Tsutsui Kazuya,https://npb.jp/bis/eng/players/91995119.html,Oct. 5 1981,184,90,L,R,,Hanshin Tigers,筒井 和也
47,Yamamoto Shoya,https://npb.jp/bis/eng/players/81485139.html,Oct. 12 1988,183,87,L,L,,Hanshin Tigers,山本 翔也
15,Yokoyama Yuya,https://npb.jp/bis/eng/players/53155130.html,Feb. 21 1994,183,84,L,L,,Hanshin Tigers,横山 雄哉
52,Azuhata Shinya,https://npb.jp/bis/eng/players/51155137.html,Jul. 22 1988,181,78,R,R,,Hanshin Tigers,小豆畑 眞也
94,Haraguchi Fumihito,https://npb.jp/bis/eng/players/61065131.html,Mar. 3 1992,182,86,R,R,Registered(developmental player ->) (Apr. 27).,Hanshin Tigers,原口 文仁
39,Komiyama Shinji,https://npb.jp/bis/eng/players/41545119.html,Nov. 26 1985,178,86,R,R,,Hanshin Tigers,小宮山 慎二
57,Okazaki Taichi,https://npb.jp/bis/eng/players/91395110.html,Jun. 20 1983,180,83,R,R,,Hanshin Tigers,岡﨑 太一
12,Sakamoto Seishiro,https://npb.jp/bis/eng/players/11915132.html,Nov. 10 1993,176,78,R,R,,Hanshin Tigers,坂本 誠志郎
45,Shimizu Takashi,https://npb.jp/bis/eng/players/41945114.html,Apr. 23 1984,178,77,R,R,,Hanshin Tigers,清水 誉
40,Tsuruoka Kazunari,https://npb.jp/bis/eng/players/21723882.html,May 30 1977,184,85,R,R,,Hanshin Tigers,鶴岡 一成
44,Umeno Ryutaro,https://npb.jp/bis/eng/players/21325139.html,Jun. 17 1991,173,74,R,R,,Hanshin Tigers,梅野 隆太郎
32,Arai Ryota,https://npb.jp/bis/eng/players/01105112.html,Aug. 16 1983,188,97,R,R,,Hanshin Tigers,新井 良太
58,Araki Fumiya,https://npb.jp/bis/eng/players/91195133.html,Apr. 25 1988,183,70,R,L,,Hanshin Tigers,荒木 郁也
5,Gomez Mauro,https://npb.jp/bis/eng/players/41845139.html,Sep. 7 1984,188,104,R,R,,Hanshin Tigers,ゴメス
36,Hague Matt,https://npb.jp/bis/eng/players/73775132.html,Aug. 20 1985,191,102,R,R,,Hanshin Tigers,ヘイグ
2,Hojo Fumiya,https://npb.jp/bis/eng/players/11215137.html,Jul. 29 1994,177,76,R,R,,Hanshin Tigers,北條 史也
49,Imanari Ryota,https://npb.jp/bis/eng/players/31335112.html,Oct. 6 1987,178,76,R,L,,Hanshin Tigers,今成 亮太
37,Morikoshi Yuto,https://npb.jp/bis/eng/players/81685133.html,Aug. 11 1988,178,70,R,R,,Hanshin Tigers,森越 祐人
33,Nishida Naoto,https://npb.jp/bis/eng/players/91495135.html,Apr. 26 1993,186,78,R,L,,Hanshin Tigers,西田 直斗
7,Nishioka Tsuyoshi,https://npb.jp/bis/eng/players/31435117.html,Jul. 27 1984,182,82,R,S,,Hanshin Tigers,西岡 剛
35,Saka Katsuhiko,https://npb.jp/bis/eng/players/61565119.html,Sep. 6 1985,180,84,R,L,,Hanshin Tigers,坂 克彦
1,Toritani Takashi,https://npb.jp/bis/eng/players/21925119.html,Jun. 26 1981,180,79,R,L,,Hanshin Tigers,鳥谷 敬
62,Ueda Kai,https://npb.jp/bis/eng/players/01305130.html,Apr. 19 1996,175,70,R,S,,Hanshin Tigers,植田 海
4,Uemoto Hiroki,https://npb.jp/bis/eng/players/01305118.html,Jul. 4 1986,173,67,R,R,,Hanshin Tigers,上本 博紀
55,Yokawa Naomasa,https://npb.jp/bis/eng/players/11615139.html,Jul. 17 1991,180,85,R,R,,Hanshin Tigers,陽川 尚将
25,Egoshi Taiga,https://npb.jp/bis/eng/players/21325130.html,Mar. 12 1993,182,80,R,R,,Hanshin Tigers,江越 大賀
68,Fujikawa Shunsuke,https://npb.jp/bis/eng/players/51255131.html,Aug. 17 1987,178,72,R,R,,Hanshin Tigers,俊介
8,Fukudome Kosuke,https://npb.jp/bis/eng/players/61963888.html,Apr. 26 1977,182,92,R,L,,Hanshin Tigers,福留 孝介
63,Itayama Yutaro,https://npb.jp/bis/eng/players/91395132.html,Mar. 27 1994,180,79,R,L,,Hanshin Tigers,板山 祐太郎
51,Ito Hayata,https://npb.jp/bis/eng/players/81185135.html,May 8 1989,177,83,R,L,,Hanshin Tigers,伊藤 隼太
99,Kano Keisuke,https://npb.jp/bis/eng/players/11715113.html,Dec. 17 1982,181,81,R,R,,Hanshin Tigers,狩野 恵輔
0,Maeda Yamato,https://npb.jp/bis/eng/players/61465112.html,Nov. 5 1987,177,68,R,R,,Hanshin Tigers,大和
60,Nakatani Masahiro,https://npb.jp/bis/eng/players/51255133.html,Jan. 5 1993,187,87,R,R,,Hanshin Tigers,中谷 将大
65,Ogata Ryosuke,https://npb.jp/bis/eng/players/81385137.html,Aug. 25 1990,176,69,R,L,,Hanshin Tigers,緒方 凌介
95,Perez Nelson,https://npb.jp/bis/eng/players/93795130.html,Nov. 16 1987,191,102,R,L,,Hanshin Tigers,ペレス
0,Shibata Kohei,https://npb.jp/bis/eng/players/21725118.html,Jul. 17 1986,177,78,L,L,,Hanshin Tigers,柴田 講平
9,Takayama Shun,https://npb.jp/bis/eng/players/01005132.html,Apr. 18 1993,181,86,R,L,,Hanshin Tigers,髙山 俊
24,Yokota Shintaro,https://npb.jp/bis/eng/players/31635139.html,Jun. 9 1995,186,92,L,L,,Hanshin Tigers,横田 慎太郎
118,Samura Travis Mikihisa,https://npb.jp/bis/eng/players/31935135.html,Oct. 9 1993,193,82,R,R,,Hanshin Tigers,トラヴィス
123,Hifumi Shinta,https://npb.jp/bis/eng/players/81285133.html,Sep. 29 1992,187,91,R,R,,Hanshin Tigers,一二三 慎太
29,Egusa Hirotaka,https://npb.jp/bis/eng/players/01305117.html,Sep. 3 1980,178,83,L,L,,Hiroshima Carp,江草 仁貴
41,Fujii Koya,https://npb.jp/bis/eng/players/51655130.html,Jul. 29 1996,181,83,R,L,,Hiroshima Carp,藤井 皓哉
11,Fukui Yuya,https://npb.jp/bis/eng/players/31435133.html,Feb. 8 1988,178,80,R,R,,Hiroshima Carp,福井 優也
66,Hagens Bradin,https://npb.jp/bis/eng/players/93795132.html,May 12 1989,190,95,R,R,,Hiroshima Carp,ヘーゲンズ
65,Hisamoto Yuichi,https://npb.jp/bis/eng/players/21225115.html,Mar. 14 1979,177,83,L,L,,Hiroshima Carp,久本 祐一
36,Horie Atsuya,https://npb.jp/bis/eng/players/21625130.html,Feb. 21 1997,178,78,L,L,,Hiroshima Carp,塹江 敦哉
30,Ichioka Ryuji,https://npb.jp/bis/eng/players/21125135.html,Jan. 11 1991,179,82,R,R,,Hiroshima Carp,一岡 竜司
39,Iida Tetsuya,https://npb.jp/bis/eng/players/91195130.html,Mar. 28 1991,182,80,L,L,,Hiroshima Carp,飯田 哲矢
62,Imai Keisuke,https://npb.jp/bis/eng/players/11315112.html,May 24 1987,183,89,R,R,,Hiroshima Carp,今井 啓介
16,Imamura Takeru,https://npb.jp/bis/eng/players/51355131.html,Apr. 17 1991,183,95,R,R,,Hiroshima Carp,今村 猛
58,Jackson Jay,https://npb.jp/bis/eng/players/13515132.html,Oct. 27 1987,185,88,R,R,,Hiroshima Carp,ジャクソン
42,Johnson Kris,https://npb.jp/bis/eng/players/53355130.html,Oct. 14 1984,193,93,L,L,,Hiroshima Carp,ジョンソン
12,Kuri Aren,https://npb.jp/bis/eng/players/71775139.html,Sep. 1 1991,187,92,R,R,,Hiroshima Carp,九里 亜蓮
15,Kuroda Hiroki,https://npb.jp/bis/eng/players/21523884.html,Feb. 10 1975,185,93,R,R,,Hiroshima Carp,黒田 博樹
20,Nagakawa Katsuhiro,https://npb.jp/bis/eng/players/01205117.html,Dec. 14 1980,188,98,R,R,,Hiroshima Carp,永川 勝浩
22,Nakamura Kyohei,https://npb.jp/bis/eng/players/91295133.html,Mar. 22 1989,185,82,L,L,,Hiroshima Carp,中村 恭平
67,Nakamura Yuta,https://npb.jp/bis/eng/players/71075139.html,Aug. 31 1995,182,80,R,R,,Hiroshima Carp,中村 祐太
57,Nakaoshi Oscar,https://npb.jp/bis/eng/players/61265132.html,Mar. 28 1991,178,78,L,L,,Hiroshima Carp,オスカル
34,Nakata Ren,https://npb.jp/bis/eng/players/31235118.html,Jul. 21 1990,189,91,R,R,,Hiroshima Carp,中田 廉
21,Nakazaki Shota,https://npb.jp/bis/eng/players/31235133.html,Aug. 10 1992,186,96,R,R,,Hiroshima Carp,中﨑 翔太
48,Nishihara Keita,https://npb.jp/bis/eng/players/01005139.html,Sep. 29 1988,179,81,R,R,,Hiroshima Carp,西原 圭大
19,Nomura Yusuke,https://npb.jp/bis/eng/players/21425135.html,Jun. 24 1989,177,82,R,R,,Hiroshima Carp,野村 祐輔
17,Okada Akitake,https://npb.jp/bis/eng/players/91595132.html,Oct. 18 1993,185,80,R,L,,Hiroshima Carp,岡田 明丈
47,Ono Jumpei,https://npb.jp/bis/eng/players/91595131.html,Apr. 5 1987,178,82,R,R,,Hiroshima Carp,小野 淳平
14,Osera Daichi,https://npb.jp/bis/eng/players/61365139.html,Jun. 17 1991,187,93,R,R,,Hiroshima Carp,大瀬良 大地
98,Sato Shoma,https://npb.jp/bis/eng/players/61765116.html,Aug. 18 1989,172,78,L,L,,Hiroshima Carp,佐藤 祥万
46,Takahashi Mikiya,https://npb.jp/bis/eng/players/91095132.html,Jun. 21 1997,176,75,L,L,,Hiroshima Carp,高橋 樹也
53,Toda Takaya,https://npb.jp/bis/eng/players/21225135.html,Jun. 10 1993,181,72,L,L,,Hiroshima Carp,戸田 隆矢
56,Tsuji Sora,https://npb.jp/bis/eng/players/61965137.html,Apr. 24 1994,184,84,R,R,,Hiroshima Carp,辻 空
23,Yabuta Kazuki,https://npb.jp/bis/eng/players/91895130.html,Aug. 7 1992,188,84,R,R,,Hiroshima Carp,薮田 和樹
24,Yokoyama Hiroki,https://npb.jp/bis/eng/players/23125132.html,Mar. 12 1992,187,86,R,L,,Hiroshima Carp,横山 弘樹
27,Aizawa Tsubasa,https://npb.jp/bis/eng/players/31135114.html,Apr. 13 1988,177,91,R,R,,Hiroshima Carp,會澤 翼
54,Funakoshi Ryota,https://npb.jp/bis/eng/players/81685132.html,Nov. 26 1993,178,83,R,R,,Hiroshima Carp,船越 涼太
31,Ishihara Yoshiyuki,https://npb.jp/bis/eng/players/51355115.html,Sep. 7 1979,177,90,R,R,,Hiroshima Carp,石原 慶幸
61,Isomura Yoshitaka,https://npb.jp/bis/eng/players/81185133.html,Nov. 1 1992,178,89,R,R,,Hiroshima Carp,磯村 嘉孝
40,Kura Yoshikazu,https://npb.jp/bis/eng/players/31533886.html,Jul. 27 1975,179,90,R,R,,Hiroshima Carp,倉 義和
68,Nakamura Kosuke,https://npb.jp/bis/eng/players/01005131.html,Apr. 2 1991,181,87,R,R,,Hiroshima Carp,中村 亘佑
32,Shirahama Yuta,https://npb.jp/bis/eng/players/41745119.html,Oct. 31 1985,180,92,R,R,,Hiroshima Carp,白濱 裕太
64,Tada Daisuke,https://npb.jp/bis/eng/players/41045130.html,May 25 1996,189,92,R,R,,Hiroshima Carp,多田 大輔
60,Abe Tomohiro,https://npb.jp/bis/eng/players/91195116.html,Jun. 24 1989,181,81,R,L,,Hiroshima Carp,安部 友裕
69,Aoki Riku,https://npb.jp/bis/eng/players/31135132.html,Nov. 11 1997,181,87,R,R,,Hiroshima Carp,青木 陸
25,Arai Takahiro,https://npb.jp/bis/eng/players/01103888.html,Jan. 30 1977,189,96,R,R,,Hiroshima Carp,新井 貴浩
7,Dobayashi Shota,https://npb.jp/bis/eng/players/61965131.html,Aug. 17 1991,183,83,R,R,,Hiroshima Carp,堂林 翔太
55,Eldred Brad,https://npb.jp/bis/eng/players/13515135.html,Jul. 12 1980,196,122,R,R,,Hiroshima Carp,エルドレッド
33,Kikuchi Ryosuke,https://npb.jp/bis/eng/players/61565135.html,Mar. 11 1990,171,69,R,R,,Hiroshima Carp,菊池 涼介
4,Kokubo Tetsuya,https://npb.jp/bis/eng/players/51755116.html,Apr. 12 1985,175,80,R,R,,Hiroshima Carp,小窪 哲也
45,Kuwahara Tatsuki,https://npb.jp/bis/eng/players/21725130.html,Jul. 4 1996,180,74,R,L,,Hiroshima Carp,桒原 樹
5,Luna Hector,https://npb.jp/bis/eng/players/53155137.html,Feb. 1 1980,187,99,R,R,,Hiroshima Carp,ルナ
59,Mima Yuki,https://npb.jp/bis/eng/players/11415137.html,May 26 1994,177,90,R,R,,Hiroshima Carp,美間 優槻
63,Nishikawa Ryoma,https://npb.jp/bis/eng/players/71475132.html,Dec. 10 1994,176,68,R,L,,Hiroshima Carp,西川 龍馬
52,Shoji Hayato,https://npb.jp/bis/eng/players/81785131.html,Jun. 21 1991,175,76,R,L,,Hiroshima Carp,庄司 隼人
6,Soyogi Eishin,https://npb.jp/bis/eng/players/21925112.html,Oct. 11 1980,173,76,R,R,,Hiroshima Carp,梵 英心
2,Tanaka Kosuke,https://npb.jp/bis/eng/players/61965139.html,Jul. 3 1989,171,81,R,L,,Hiroshima Carp,田中 広輔
0,Uemoto Takashi,https://npb.jp/bis/eng/players/31335137.html,Aug. 22 1990,170,71,R,S,,Hiroshima Carp,上本 崇司
38,Akamatsu Masato,https://npb.jp/bis/eng/players/51155110.html,Sep. 6 1982,182,75,R,R,,Hiroshima Carp,赤松 真人
49,Amaya Soichiro,https://npb.jp/bis/eng/players/01105115.html,Nov. 8 1983,178,87,L,L,,Hiroshima Carp,天谷 宗一郎
43,Habu Shohei,https://npb.jp/bis/eng/players/41445135.html,Aug. 16 1989,180,87,R,L,,Hiroshima Carp,土生 翔平
26,Hirose Jun,https://npb.jp/bis/eng/players/71275113.html,Mar. 29 1979,181,85,R,R,,Hiroshima Carp,廣瀬 純
10,Iwamoto Takahiro,https://npb.jp/bis/eng/players/71375118.html,Apr. 18 1986,182,96,L,L,,Hiroshima Carp,岩本 貴裕
9,Maru Yoshihiro,https://npb.jp/bis/eng/players/21425116.html,Apr. 11 1989,177,90,R,L,,Hiroshima Carp,丸 佳浩
44,Matsuyama Ryuhei,https://npb.jp/bis/eng/players/01405116.html,Sep. 18 1985,176,95,R,L,,Hiroshima Carp,松山 竜平
0,Nakahigashi Naoki,https://npb.jp/bis/eng/players/61265114.html,Oct. 5 1981,168,73,R,L,,Hiroshima Carp,中東 直己
37,Noma Takayoshi,https://npb.jp/bis/eng/players/01405130.html,Jan. 28 1993,180,80,R,L,,Hiroshima Carp,野間 峻祥
13,Pridie Jason,https://npb.jp/bis/eng/players/33735132.html,Oct. 9 1983,185,93,R,L,,Hiroshima Carp,プライディ
35,Shimozuru Ko,https://npb.jp/bis/eng/players/91795137.html,Apr. 23 1988,178,88,R,R,,Hiroshima Carp,下水流 昂
51,Suzuki Seiya,https://npb.jp/bis/eng/players/81785137.html,Aug. 18 1994,181,87,R,R,,Hiroshima Carp,鈴木 誠也
50,Takahashi Hiroki,https://npb.jp/bis/eng/players/51955137.html,May 11 1994,181,85,R,R,,Hiroshima Carp,髙橋 大樹
121,Matsuura Kodai,https://npb.jp/bis/eng/players/41645130.html,Apr. 6 1993,175,78,R,R,,Hiroshima Carp,松浦 耕大
145,Batista Xavier,https://npb.jp/bis/eng/players/23925132.html,Jan. 18 1992,189,115,R,R,Registered (Mar. 10).,Hiroshima Carp,バティスタ
123,Kimura Satoshi,https://npb.jp/bis/eng/players/71775130.html,May 6 1996,180,78,R,R,,Hiroshima Carp,木村 聡司
146,Mejia Alejandro,https://npb.jp/bis/eng/players/43945132.html,Mar. 10 1993,192,102,R,R,Registered (Mar. 14).,Hiroshima Carp,メヒア
43,Abe Tateki,https://npb.jp/bis/eng/players/71175137.html,Sep. 3 1986,178,85,R,R,,DeNA BayStars,安部 建輝
45,Ayabe Kakeru,https://npb.jp/bis/eng/players/11315132.html,Apr. 25 1997,189,90,R,R,,DeNA BayStars,綾部 翔
68,Fujioka Yoshiaki,https://npb.jp/bis/eng/players/71475112.html,Mar. 12 1985,177,81,R,L,Traded by Nippon-Ham (Apr. 1).,DeNA BayStars,藤岡 好明
68,Fujioka Yoshiaki,https://npb.jp/bis/eng/players/71475112.html,Mar. 12 1985,177,81,R,L,Traded by Nippon-Ham (Apr. 1).,DeNA BayStars,藤岡 好明
28,Fukuchi Motoharu,https://npb.jp/bis/eng/players/31635130.html,Jun. 21 1990,182,94,L,L,,DeNA BayStars,福地 元春
24,Hayashi Masanori,https://npb.jp/bis/eng/players/01205115.html,Sep. 19 1983,186,80,L,L,,DeNA BayStars,林 昌範
53,Herrera Yoslan,https://npb.jp/bis/eng/players/43545130.html,Apr. 28 1981,188,98,R,R,,DeNA BayStars,エレラ
34,Hirata Shingo,https://npb.jp/bis/eng/players/51255139.html,Aug. 29 1989,182,80,R,R,,DeNA BayStars,平田 真吾
30,Iizuka Satoshi,https://npb.jp/bis/eng/players/01105130.html,Oct. 11 1996,188,85,R,L,,DeNA BayStars,飯塚 悟史
21,Imanaga Shota,https://npb.jp/bis/eng/players/01305132.html,Sep. 1 1993,177,80,L,L,,DeNA BayStars,今永 昇太
15,Ino Shoichi,https://npb.jp/bis/eng/players/61165137.html,May 1 1986,188,91,R,R,,DeNA BayStars,井納 翔一
14,Ishida Kenta,https://npb.jp/bis/eng/players/11315130.html,Mar. 1 1993,180,85,L,L,,DeNA BayStars,石田 健大
16,Kaga Shigeru,https://npb.jp/bis/eng/players/21525131.html,Apr. 13 1985,182,84,R,R,,DeNA BayStars,加賀 繁
13,Kakita Yuta,https://npb.jp/bis/eng/players/01505139.html,Aug. 27 1992,182,88,R,R,,DeNA BayStars,柿田 裕太
12,Kobayashi Hiroshi,https://npb.jp/bis/eng/players/31935133.html,Jan. 21 1989,180,87,R,R,,DeNA BayStars,小林 寛
54,Kosugi Yota,https://npb.jp/bis/eng/players/11715118.html,Dec. 8 1985,187,78,R,R,,DeNA BayStars,小杉 陽太
27,Kubo Yasutomo,https://npb.jp/bis/eng/players/61565110.html,Aug. 6 1980,180,81,R,R,,DeNA BayStars,久保 康友
0,Kubo Yuya,https://npb.jp/bis/eng/players/21725117.html,May 23 1980,177,78,R,R,,DeNA BayStars,久保 裕也
1,Kumabara Kento,https://npb.jp/bis/eng/players/51755132.html,Oct. 19 1993,178,85,R,L,,DeNA BayStars,熊原 健人
65,Kuniyoshi Yuki,https://npb.jp/bis/eng/players/01705131.html,Sep. 24 1991,196,100,R,R,,DeNA BayStars,国吉 佑樹
62,Mantani Kohei,https://npb.jp/bis/eng/players/11415139.html,Aug. 28 1987,185,78,R,L,,DeNA BayStars,萬谷 康平
35,Mikami Tomoya,https://npb.jp/bis/eng/players/31435139.html,Apr. 10 1989,190,90,R,R,,DeNA BayStars,三上 朋也
17,Mishima Kazuki,https://npb.jp/bis/eng/players/41245137.html,May 7 1990,176,80,R,S,,DeNA BayStars,三嶋 一輝
18,Miura Daisuke,https://npb.jp/bis/eng/players/41443885.html,Dec. 25 1973,183,88,R,R,,DeNA BayStars,三浦 大輔
49,Moscoso Guillermo,https://npb.jp/bis/eng/players/63165139.html,Nov. 14 1983,185,91,R,R,,DeNA BayStars,モスコーソ
58,Nogawa Takuto,https://npb.jp/bis/eng/players/01405132.html,Sep. 6 1991,170,73,L,L,,DeNA BayStars,野川 拓斗
41,Ohara Shinji,https://npb.jp/bis/eng/players/51555133.html,Jun. 30 1985,174,66,L,L,,DeNA BayStars,大原 慎司
56,Osada Shuichiro,https://npb.jp/bis/eng/players/31535117.html,May 6 1980,179,80,R,R,,DeNA BayStars,長田 秀一郎
67,Petrick Zach,https://npb.jp/bis/eng/players/03705132.html,Jul. 29 1989,191,88,R,R,,DeNA BayStars,ペトリック
20,Suda Kota,https://npb.jp/bis/eng/players/71075133.html,Jul. 31 1986,176,78,R,R,,DeNA BayStars,須田 幸太
47,Sunada Yoshiki,https://npb.jp/bis/eng/players/11915139.html,Jul. 20 1995,179,75,L,L,,DeNA BayStars,砂田 毅樹
22,Takasaki Kentaro,https://npb.jp/bis/eng/players/01005114.html,Jun. 24 1985,176,82,R,R,,DeNA BayStars,高崎 健太郎
46,Tanaka Kenjiro,https://npb.jp/bis/eng/players/11015116.html,Sep. 18 1989,179,75,L,L,,DeNA BayStars,田中 健二朗
11,Yamaguchi Shun,https://npb.jp/bis/eng/players/51855112.html,Jul. 11 1987,187,97,R,R,,DeNA BayStars,山口 俊
19,Yamasaki Yasuaki,https://npb.jp/bis/eng/players/41845130.html,Oct. 2 1992,177,83,R,R,,DeNA BayStars,山﨑 康晃
48,Yamashita Shun,https://npb.jp/bis/eng/players/61465139.html,Aug. 19 1991,182,80,L,L,,DeNA BayStars,山下 峻
69,Zagurski Mike,https://npb.jp/bis/eng/players/13315130.html,Jan. 27 1983,183,109,L,L,Registered (Apr. 8).,DeNA BayStars,ザガースキー
9,Kurobane Toshiki,https://npb.jp/bis/eng/players/21725112.html,Jun. 2 1987,178,88,R,R,,DeNA BayStars,黒羽根 利規
39,Minei Hiroki,https://npb.jp/bis/eng/players/71475139.html,Jun. 4 1991,175,85,R,S,,DeNA BayStars,嶺井 博希
66,Nishimori Masashi,https://npb.jp/bis/eng/players/01405135.html,Dec. 29 1987,182,80,R,S,,DeNA BayStars,西森 将司
32,Takajo Shuto,https://npb.jp/bis/eng/players/51055135.html,May 3 1993,176,86,R,R,,DeNA BayStars,髙城 俊人
32,Takajo Shuto,https://npb.jp/bis/eng/players/51055135.html,May 3 1993,176,86,R,R,,DeNA BayStars,髙城 俊人
10,Tobashira Yasutaka,https://npb.jp/bis/eng/players/41245132.html,Apr. 11 1990,178,88,R,L,,DeNA BayStars,戸柱 恭孝
55,Goto Taketoshi,https://npb.jp/bis/eng/players/11915117.html,Jun. 5 1980,176,84,R,R,,DeNA BayStars,後藤Ｇ武敏
42,Herrera Elian,https://npb.jp/bis/eng/players/13015132.html,Feb. 1 1985,180,93,R,S,Registered (May 20).,DeNA BayStars,エリアン
7,Ishikawa Takehiro,https://npb.jp/bis/eng/players/91195110.html,Jul. 10 1986,183,78,R,L,,DeNA BayStars,石川 雄洋
5,Kuramoto Toshihiko,https://npb.jp/bis/eng/players/91795130.html,Jan. 7 1991,180,82,R,L,,DeNA BayStars,倉本 寿彦
2,Lopez Jose,https://npb.jp/bis/eng/players/93195137.html,Nov. 24 1983,183,103,R,R,,DeNA BayStars,ロペス
40,Matsui Hyuma,https://npb.jp/bis/eng/players/91695135.html,Mar. 17 1991,181,88,R,R,,DeNA BayStars,飛雄馬
51,Miyazaki Toshiro,https://npb.jp/bis/eng/players/51455137.html,Dec. 12 1988,172,85,R,R,,DeNA BayStars,宮﨑 敏郎
