Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Kumagai Takahiro,16,49,42,5,14,1,1,0,17,8,4,0,3,1,8,3,0,0,1,0.333,0.370,0.405,0.775,123,0.072,0.400,22.4%,16.3%,6.1%,0.38,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Maegawa Ukyo,21,64,60,8,15,3,0,3,27,7,0,0,0,1,8,2,0,1,1,0.250,0.281,0.450,0.731,108,0.200,0.240,20.3%,12.5%,3.1%,0.25,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Marte Jefry,20,66,55,11,20,4,0,4,36,13,0,0,0,0,6,9,1,2,5,0.364,0.470,0.655,1.125,223,0.291,0.356,28.8%,9.1%,13.6%,1.50,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Nagasaka Kenya,16,48,40,5,6,2,0,0,8,2,1,0,1,0,12,7,0,0,3,0.150,0.277,0.200,0.477,40,0.050,0.214,39.6%,25.0%,14.6%,0.58,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Nakagawa Hayato,50,103,88,9,26,5,0,3,40,15,1,1,3,0,25,11,0,1,2,0.295,0.380,0.455,0.835,140,0.160,0.383,37.9%,24.3%,10.7%,0.44,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Obata Ryuhei,46,200,175,31,58,7,3,1,74,22,15,2,7,2,28,14,0,2,4,0.331,0.383,0.423,0.806,132,0.092,0.385,21.5%,14.0%,7.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Ohyama Yusuke,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.333,0.000,0.333,2,0.000,0.000,66.7%,33.3%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Onodera Dan,57,217,193,23,55,10,0,2,71,23,2,3,2,1,39,19,0,2,3,0.285,0.353,0.368,0.721,108,0.083,0.346,27.6%,18.0%,8.8%,0.49,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Rodriguez Aderlin,21,78,71,9,22,3,0,4,37,12,0,0,0,0,16,6,0,1,2,0.310,0.372,0.521,0.893,156,0.211,0.353,33.3%,20.5%,7.7%,0.38,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Rojas Jr. Mel,11,43,37,5,13,5,0,1,21,11,0,1,0,0,10,6,0,0,1,0.351,0.442,0.568,1.010,190,0.217,0.462,39.5%,23.3%,14.0%,0.60,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Sakaeda Yuki,68,211,181,19,44,8,2,1,59,14,5,1,6,3,32,19,0,2,5,0.243,0.317,0.326,0.643,86,0.083,0.285,24.6%,15.2%,9.0%,0.59,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Sakamoto Seishiro,4,12,11,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0.000,0.000,0.000,0.000,-100,0.000,0.000,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Shimada Kairi,6,23,20,3,6,4,0,0,10,2,0,0,0,0,3,2,0,1,2,0.300,0.391,0.500,0.891,156,0.200,0.353,21.7%,13.0%,8.7%,0.67,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Takatera Nozomu,90,360,318,55,89,14,4,3,120,44,14,6,7,2,63,32,0,1,3,0.280,0.346,0.377,0.723,108,0.097,0.339,27.2%,17.5%,8.9%,0.51,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Takayama Shun,41,123,109,14,27,4,1,0,33,12,2,1,1,2,12,10,0,1,3,0.248,0.311,0.303,0.614,78,0.055,0.273,17.9%,9.8%,8.1%,0.83,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Toyoda Hiroshi,80,284,255,32,62,13,4,4,95,32,5,9,1,2,69,26,0,0,5,0.243,0.311,0.373,0.684,98,0.130,0.315,34.9%,24.3%,9.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Ueda Kai,15,56,44,9,13,3,0,0,16,2,1,0,1,0,10,11,0,0,0,0.295,0.436,0.364,0.800,132,0.069,0.382,37.5%,17.9%,19.6%,1.10,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Umeno Ryutaro,4,12,11,4,3,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0.273,0.333,0.273,0.606,77,0.000,0.300,16.7%,8.3%,8.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Yamamoto Yasuhiro,14,43,38,2,8,1,1,0,11,2,0,0,2,0,4,3,0,0,1,0.211,0.268,0.289,0.557,61,0.078,0.235,16.3%,9.3%,7.0%,0.75,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Yohkawa Naomasa,53,180,149,17,33,7,0,6,58,18,3,0,0,1,29,23,0,7,5,0.221,0.350,0.389,0.739,113,0.168,0.235,32.2%,16.1%,12.8%,0.79,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Abe Tomohiro,37,87,76,7,28,6,0,1,37,8,0,0,0,1,15,9,0,1,0,0.368,0.437,0.487,0.924,170,0.119,0.443,28.7%,17.2%,10.3%,0.60,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Aduwa Makoto,20,13,12,0,2,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,0.333,46.2%,46.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Akiyama Shogo,6,17,16,1,6,1,0,0,7,2,0,0,0,0,5,1,0,0,1,0.375,0.412,0.438,0.850,148,0.063,0.545,35.3%,29.4%,5.9%,0.20,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Anderson Drew,4,4,1,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,1.000,1.000,2.000,3.000,766,1.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Chono Hisayoshi,23,59,48,9,19,5,0,3,33,13,0,0,0,0,12,11,0,0,1,0.396,0.508,0.688,1.196,248,0.292,0.485,44.1%,20.3%,18.6%,0.92,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Futamata Shoichi,62,213,199,17,49,11,1,3,71,18,0,1,2,0,46,10,0,2,5,0.246,0.289,0.357,0.646,87,0.111,0.307,27.7%,21.6%,4.7%,0.22,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Hatsuki Ryutaro,66,285,240,32,61,6,1,1,72,16,16,5,5,0,52,40,1,0,5,0.254,0.361,0.300,0.661,94,0.046,0.321,32.6%,18.2%,14.0%,0.77,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Hayashi Kota,102,399,360,25,78,15,0,2,99,27,1,0,1,4,92,32,1,2,7,0.217,0.281,0.275,0.556,62,0.058,0.281,31.6%,23.1%,8.0%,0.35,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ishihara Tomoki,44,148,128,19,31,6,1,4,51,9,0,0,3,0,21,14,0,3,5,0.242,0.331,0.398,0.729,113,0.156,0.262,26.4%,14.2%,9.5%,0.67,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Isomura Yoshitaka,13,46,40,7,12,3,0,0,15,4,0,0,1,0,7,4,0,1,1,0.300,0.378,0.375,0.753,121,0.075,0.364,23.9%,15.2%,8.7%,0.57,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kinoshita Motohide,79,248,225,26,56,10,0,3,75,32,1,0,1,3,37,17,0,2,5,0.249,0.304,0.333,0.637,85,0.084,0.282,23.0%,14.9%,6.9%,0.46,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kobayashi Tatsuto,8,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.000,0.500,0.000,0.500,54,0.000,0.000,50.0%,25.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kuri Aren,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Maekawa Seita,50,101,86,11,17,3,2,0,24,11,2,0,3,2,15,10,1,0,1,0.198,0.276,0.279,0.555,62,0.081,0.233,24.8%,14.9%,9.9%,0.67,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Matsuyama Ryuhei,4,9,9,1,2,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0.222,0.222,0.333,0.555,60,0.111,0.250,11.1%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
McBroom Ryan,3,11,9,1,1,0,0,1,4,1,0,0,0,0,1,2,0,0,0,0.111,0.273,0.444,0.717,107,0.333,0.000,36.4%,9.1%,18.2%,2.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Miyoshi Takumi,57,83,73,7,13,5,0,2,24,13,1,0,2,0,21,7,0,1,2,0.178,0.259,0.329,0.588,71,0.151,0.220,36.1%,25.3%,8.4%,0.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Mochimaru Taiki,56,156,138,8,27,6,0,3,42,10,0,0,3,2,48,9,0,4,1,0.196,0.261,0.304,0.565,64,0.108,0.270,38.5%,30.8%,5.8%,0.19,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Mori Shohei,13,9,7,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,55.6%,55.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakagami Takuto,46,74,69,4,19,3,0,1,25,5,0,0,2,0,26,2,0,1,1,0.275,0.306,0.362,0.668,94,0.087,0.429,39.2%,35.1%,2.7%,0.08,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakamura Kento,28,109,93,13,24,4,0,3,37,8,4,1,4,0,18,9,0,3,0,0.258,0.343,0.398,0.741,116,0.140,0.292,27.5%,16.5%,8.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakamura Shosei,48,162,153,18,45,11,2,2,66,17,6,2,0,2,18,6,0,1,1,0.294,0.321,0.431,0.752,119,0.137,0.319,16.0%,11.1%,3.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakamura Yuta,20,17,15,1,4,2,0,0,6,2,0,0,2,0,4,0,0,0,1,0.267,0.267,0.400,0.667,92,0.133,0.364,23.5%,23.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nirasawa Yuya,98,375,344,32,82,11,1,2,101,23,2,1,10,2,43,18,0,1,12,0.238,0.277,0.294,0.571,66,0.056,0.266,16.8%,11.5%,4.8%,0.42,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nishikawa Ryoma,4,10,9,1,3,1,0,0,4,0,0,0,0,0,4,1,0,0,0,0.333,0.400,0.444,0.844,146,0.111,0.600,50.0%,40.0%,10.0%,0.25,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Noma Takayoshi,17,64,53,7,19,4,1,1,28,6,0,0,2,0,8,9,0,0,1,0.358,0.452,0.528,0.980,186,0.170,0.409,28.1%,12.5%,14.1%,1.12,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nomura Yusuke,14,8,6,1,2,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0.333,0.429,0.333,0.762,125,0.000,0.500,37.5%,25.0%,12.5%,0.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ohmichi Haruki,16,6,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ohmori Minoru,23,76,66,10,16,2,1,0,20,5,1,0,3,1,12,6,0,0,0,0.242,0.301,0.303,0.604,76,0.061,0.291,23.7%,15.8%,7.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Shirahama Yuta,21,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,193,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Shozui Yuya,75,275,248,30,65,10,4,8,107,40,2,4,0,4,60,22,0,1,5,0.262,0.320,0.431,0.751,118,0.169,0.310,32.7%,21.8%,8.0%,0.37,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Sone Kaisei,9,13,11,3,5,1,0,0,6,2,0,1,0,1,3,1,0,0,0,0.455,0.462,0.545,1.007,194,0.090,0.556,30.8%,23.1%,7.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Suekane Shota,51,181,159,22,36,7,0,6,61,14,0,0,0,0,46,17,0,5,5,0.226,0.320,0.384,0.704,105,0.158,0.280,38.1%,25.4%,9.4%,0.37,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Takagi Shoto,22,39,34,1,4,0,0,0,4,1,0,0,1,0,8,4,0,0,2,0.118,0.211,0.118,0.329,-3,0.000,0.154,30.8%,20.5%,10.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Takahashi Koya,12,10,9,0,1,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0.111,0.111,0.111,0.222,-37,0.000,0.167,30.0%,30.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tamamura Shogo,6,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,75.0%,75.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tamura Shunsuke,43,139,130,5,24,4,1,0,30,11,1,0,0,2,38,7,0,0,2,0.185,0.223,0.231,0.454,32,0.046,0.255,32.4%,27.3%,5.0%,0.18,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tanaka Kosuke,39,149,126,12,31,4,3,0,41,8,4,1,1,0,27,20,0,2,2,0.246,0.358,0.325,0.683,101,0.079,0.313,31.5%,18.1%,13.4%,0.74,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tanaka Norihiko,26,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tokoda Hiroki,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,488,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Uemoto Takashi,3,9,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0.000,0.333,0.000,0.333,2,0.000,0.000,55.6%,22.2%,33.3%,1.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ugusa Koki,49,184,171,18,40,5,4,4,65,20,3,3,0,0,41,10,0,3,1,0.234,0.288,0.380,0.668,93,0.146,0.286,29.9%,22.3%,5.4%,0.24,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Yabuta Kazuki,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Yano Masaya,38,147,119,21,30,4,1,0,36,8,3,2,6,0,27,20,0,2,2,0.252,0.369,0.303,0.672,97,0.051,0.326,32.0%,18.4%,13.6%,0.74,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Aibara Ryunosuke,59,189,171,16,32,7,0,4,51,17,3,2,0,3,68,11,0,4,2,0.187,0.249,0.298,0.547,60,0.111,0.275,43.9%,36.0%,5.8%,0.16,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Austin Tyler,11,40,36,4,8,1,0,3,18,6,0,0,0,0,10,3,0,1,1,0.222,0.300,0.500,0.800,134,0.278,0.217,40.0%,25.0%,7.5%,0.30,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Azuma Junpei,59,157,135,24,33,9,2,2,52,12,3,1,3,1,35,14,0,4,5,0.244,0.331,0.385,0.716,111,0.141,0.313,32.5%,22.3%,8.9%,0.40,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Chino Naoto,56,238,211,27,54,8,3,6,86,35,7,2,3,5,48,17,0,2,5,0.256,0.311,0.408,0.719,111,0.152,0.296,29.8%,20.2%,7.1%,0.35,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Ebina Tatsuo,31,127,111,20,33,6,0,3,48,12,7,2,0,1,21,12,0,3,5,0.297,0.378,0.432,0.810,140,0.135,0.341,28.3%,16.5%,9.4%,0.57,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Fujita Kazuya,24,65,59,3,11,2,0,0,13,2,0,0,3,0,5,2,0,1,4,0.186,0.226,0.220,0.446,31,0.034,0.204,10.8%,7.7%,3.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Higashide Naoya,17,40,34,1,3,0,0,0,3,0,0,0,3,0,12,3,0,0,1,0.088,0.162,0.088,0.250,-27,0.000,0.136,37.5%,30.0%,7.5%,0.25,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Hosokawa Seiya,62,234,207,32,57,10,0,11,100,28,0,0,0,2,56,24,0,1,6,0.275,0.350,0.483,0.833,146,0.208,0.324,38.9%,23.9%,10.3%,0.43,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Itoh Hikaru,14,42,41,3,12,3,0,0,15,4,0,0,0,0,7,0,0,1,3,0.293,0.310,0.366,0.676,99,0.073,0.353,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Itoh Yukiya,49,192,170,17,51,7,0,4,70,33,2,0,2,0,31,19,0,1,1,0.300,0.374,0.412,0.786,133,0.112,0.348,28.1%,16.1%,9.9%,0.61,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kajiwara Kouki,68,252,233,25,63,17,3,2,92,26,2,3,1,2,74,16,0,0,3,0.270,0.315,0.395,0.710,109,0.125,0.384,36.5%,29.4%,6.3%,0.22,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kamizato Kazuki,7,23,21,4,5,1,0,1,9,5,0,1,0,0,9,2,0,0,0,0.238,0.304,0.429,0.733,116,0.191,0.364,52.2%,39.1%,8.7%,0.22,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Katsumata Atsushi,69,227,205,24,60,14,1,6,94,23,2,1,1,3,51,13,1,4,4,0.293,0.342,0.459,0.801,136,0.166,0.358,30.8%,22.5%,5.7%,0.25,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kobukata Daichi,96,376,331,33,91,14,2,3,118,43,2,3,3,2,79,39,0,1,9,0.275,0.351,0.356,0.707,109,0.081,0.351,32.2%,21.0%,10.4%,0.49,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kuramoto Toshihiko,29,96,90,6,17,3,0,0,20,3,0,0,0,1,21,4,0,1,0,0.189,0.229,0.222,0.451,32,0.033,0.243,26.0%,21.9%,4.2%,0.19,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kusumoto Taishi,7,27,23,4,6,2,0,0,8,0,0,0,0,0,5,3,0,1,0,0.261,0.370,0.348,0.718,114,0.087,0.333,29.6%,18.5%,11.1%,0.60,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kuwahara Masayuki,2,7,4,4,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.250,0.571,0.250,0.821,149,0.000,0.250,42.9%,0.0%,42.9%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Maeda Yamato,3,8,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.143,0.250,0.143,0.393,17,0.000,0.143,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Maki Shugo,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,55,0.000,0.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Mashiko Kyosuke,63,186,166,20,35,7,1,1,47,8,1,0,1,1,45,14,0,4,4,0.211,0.286,0.283,0.569,68,0.072,0.281,32.3%,24.2%,7.5%,0.31,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Minei Hiroki,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-104,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Miyamoto Shumei,52,196,167,33,58,10,4,5,91,15,16,5,4,0,30,25,0,0,1,0.347,0.432,0.545,0.977,190,0.198,0.402,30.6%,15.3%,12.8%,0.83,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Miyazaki Toshiro,3,12,12,1,4,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0.333,0.333,0.583,0.916,169,0.250,0.273,8.3%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Mori Keito,14,52,47,5,12,2,0,0,14,6,1,0,0,2,15,3,0,0,0,0.255,0.288,0.298,0.586,73,0.043,0.353,34.6%,28.8%,5.8%,0.20,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Murakawa Nagi,72,190,159,24,33,5,1,0,40,13,13,10,8,2,54,21,0,0,0,0.208,0.297,0.252,0.549,62,0.044,0.308,39.5%,28.4%,11.1%,0.39,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Ohashi Takeru,51,138,118,22,33,8,0,0,41,14,12,6,2,0,38,18,0,0,1,0.280,0.375,0.347,0.722,115,0.067,0.412,40.6%,27.5%,13.0%,0.47,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Ohta Taishi,6,20,18,2,7,2,0,0,9,4,0,0,0,0,2,1,0,1,1,0.389,0.450,0.500,0.950,182,0.111,0.438,15.0%,10.0%,5.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Sano Keita,2,7,7,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0.286,0.286,0.286,0.572,69,0.000,0.333,14.3%,14.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
