                   Player    G   PA   AB    R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO   BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%     BB%  BB/K   wSB    TTO% Age  Pos  B                Team League
468         Wakui Hideaki   18    2    2    0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -104  0.000         100.0%    0.0%  0.00   0.0  100.0%  33    1  R       Lotte Marines     PL
469          Yoshida Yuta   32   56   47    2   11   1   0   2   18    7   0   1   4   0   13    5    0   0    2  0.234  0.308  0.383  0.691    96  0.149  0.281   23.2%    8.9%  0.38  -0.3   35.7%  27    2  R       Lotte Marines     PL
470          Akashi Kenji   99  315  282   31   70  12   3   5  103   21   6   2   5   1   66   26    1   1    6  0.248  0.313  0.365  0.678    90  0.117  0.307   21.0%    8.3%  0.39   0.3   30.8%  33    4  L      SoftBank Hawks     PL
471           Colas Oscar    7   21   18    2    5   0   0   1    8    2   0   0   0   0    6    1    0   2    0  0.278  0.381  0.444  0.825   132  0.166  0.364   28.6%    4.8%  0.17  -0.0   38.1%  20    9  L      SoftBank Hawks     PL
472     Despaigne Alfredo  130  519  448   61  116   9   0  36  233   88   0   1   0   3  119   63    1   5    6  0.259  0.355  0.520  0.875   143  0.261  0.270   22.9%   12.1%  0.53  -0.5   42.0%  33   DH  R      SoftBank Hawks     PL
473         Egawa Tomoaki   11   17   15    1    5   0   0   0    5    0   0   0   0   0    3    1    0   1    0  0.333  0.412  0.333  0.745   113  0.000  0.417   17.6%    5.9%  0.33  -0.0   23.5%  32    7  R      SoftBank Hawks     PL
474         Fukuda Shuhei   80  183  166   27   43   8   0   9   78   26   9   3   4   2   48   11    1   0    1  0.259  0.302  0.470  0.772   114  0.211  0.306   26.2%    6.0%  0.23   0.5   37.2%  30    4  L      SoftBank Hawks     PL
475      Gracial Yurisbel  103  410  373   61  119  17   1  28  222   68   4   3   4   4   84   22    1   7   10  0.319  0.365  0.595  0.960   166  0.276  0.343   20.5%    5.4%  0.26  -0.4   32.7%  33    7  R      SoftBank Hawks     PL
476         Hasegawa Yuya   25   54   43    6   13   4   0   3   26    9   1   0   0   2    4    7    1   2    1  0.302  0.407  0.605  1.012   182  0.303  0.263    7.4%   13.0%  1.75   0.2   25.9%  34    7  L      SoftBank Hawks     PL
478         Imamiya Kenta  106  426  383   44   98  15   0  14  155   41   4   5   7   1   67   32    2   3    3  0.256  0.317  0.405  0.722   102  0.149  0.277   15.7%    7.5%  0.48  -1.1   26.5%  27    6  R      SoftBank Hawks     PL
482            Kai Takuya  137  454  377   42   98  15   0  11  146   43   9   4  23   3  114   50    0   1    9  0.260  0.346  0.387  0.733   106  0.127  0.341   25.1%   11.0%  0.44   0.1   38.5%  26    2  R      SoftBank Hawks     PL
485           Kamamoto Go   86  189  173   18   38   2   1   4   54   11  11   1   4   0   56   12    0   0    2  0.220  0.270  0.312  0.582    63  0.092  0.301   29.6%    6.3%  0.21   1.5   38.1%  25    8  L      SoftBank Hawks     PL
488         Kawase Hikaru   29   37   34    1    6   0   0   0    6    1   1   1   2   0    5    1    0   0    1  0.176  0.200  0.176  0.376     7  0.000  0.207   13.5%    2.7%  0.20  -0.2   16.2%  21    4  L      SoftBank Hawks     PL
489       Kawashima Keizo   47   88   66   14   24   5   1   1   34    8   4   1   2   2    9   17    0   1    3  0.364  0.488  0.515  1.003   184  0.151  0.397   10.2%   19.3%  1.89   0.3   30.7%  35    4  R      SoftBank Hawks     PL
491           Kuki Ryuhei    2    3    2    0    0   0   0   0    0    0   0   0   0   0    1    0    0   1    0  0.000  0.333  0.000  0.333     3  0.000  0.000   33.3%    0.0%  0.00  -0.0   33.3%  20    2  R      SoftBank Hawks     PL
492        Kurihara Ryoya   32   45   39    4    9   0   1   1   14    7   0   0   0   1   10    3    0   2    1  0.231  0.311  0.359  0.670    88  0.128  0.276   22.2%    6.7%  0.30  -0.0   31.1%  22    7  L      SoftBank Hawks     PL
493       Makihara Taisei  114  436  409   37   99  14   2   3  126   27  10  13  12   1   85   10    0   4    2  0.242  0.267  0.308  0.575    61  0.066  0.298   19.5%    2.3%  0.12  -2.7   22.5%  26    4  L      SoftBank Hawks     PL
494         Masago Yusuke   12   23   21    4    3   0   0   0    3    1   2   0   1   0   11    1    0   0    0  0.143  0.182  0.143  0.325    -8  0.000  0.300   47.8%    4.3%  0.09   0.3   52.2%  25    8  R      SoftBank Hawks     PL
495            Masuda Shu    2    4    4    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000   25.0%    0.0%  0.00   0.0   25.0%  20    4  R      SoftBank Hawks     PL
496      Matsuda Nobuhiro  143  576  534   64  139  25   2  30  258   76   5   3   2   4  115   33    4   3   14  0.260  0.305  0.483  0.788   118  0.223  0.277   20.0%    5.7%  0.29  -0.3   30.9%  36    5  R      SoftBank Hawks     PL
498        Matsumoto Yuki    7    3    2    0    1   1   0   0    2    1   0   0   1   0    1    0    0   0    0  0.500  0.500  1.000  1.500   312  0.500  1.000   33.3%    0.0%  0.00   0.0   33.3%  23    1  L      SoftBank Hawks     PL
499             Mima Yuki   15   22   22    4    2   1   0   1    6    1   0   0   0   0    5    0    0   0    0  0.091  0.091  0.273  0.364    -2  0.182  0.062   22.7%    0.0%  0.00   0.0   27.3%  25  UTL  R      SoftBank Hawks     PL
500         Mimori Masaki   24   51   48    7   10   2   2   0   16    1   3   2   0   0   17    2    0   1    0  0.208  0.255  0.333  0.588    64  0.125  0.323   33.3%    3.9%  0.12  -0.2   37.3%  20    4  L      SoftBank Hawks     PL
504        Nakamura Akira   44  159  139   10   34   3   1   3   48   11   0   0   3   1   13   15    0   1    0  0.245  0.321  0.345  0.666    88  0.100  0.250    8.2%    9.4%  1.15  -0.1   19.5%  29    9  L      SoftBank Hawks     PL
507       Nishida Tetsuro    7    8    8    2    1   1   0   0    2    1   0   0   0   0    0    0    0   0    0  0.125  0.125  0.250  0.375     2  0.125  0.125    0.0%    0.0%         0.0    0.0%  27    6  R      SoftBank Hawks     PL
508          Nomura Daiju    2    2    2    0    1   0   0   0    1    0   0   0   0   0    0    0    0   0    0  0.500  0.500  0.500  1.000   183  0.000  0.500    0.0%    0.0%        -0.0    0.0%  18    5  R      SoftBank Hawks     PL
510          Otake Kotaro   17    3    3    0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    1  0.000  0.000  0.000  0.000  -101  0.000  0.000   66.7%    0.0%  0.00   0.0   66.7%  24    1  L      SoftBank Hawks     PL
511           Senga Kodai   26    6    6    0    2   1   0   0    3    0   0   0   0   0    2    0    0   0    0  0.333  0.333  0.500  0.833   131  0.167  0.500   33.3%    0.0%  0.00  -0.0   33.3%  26    1  L      SoftBank Hawks     PL
513            Shuto Ukyo  102  114  102   39   20   3   2   1   30    6  25   5  10   0   27    2    0   0    1  0.196  0.212  0.294  0.506    41  0.098  0.257   23.7%    1.8%  0.07   2.6   26.3%  23    9  L      SoftBank Hawks     PL
514         Suarez Robert    9    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000         100.0%    0.0%  0.00   0.0  100.0%  28    1  R      SoftBank Hawks     PL
517         Takahashi Rei   23    4    4    0    1   0   0   0    1    0   0   0   0   0    2    0    0   0    0  0.250  0.250  0.250  0.500    41  0.000  0.500   50.0%    0.0%  0.00  -0.0   50.0%  23    1  R      SoftBank Hawks     PL
518         Takata Tomoki   93  125  115    6   18   1   0   0   19   10   2   0   6   0   36    3    0   1    1  0.157  0.185  0.165  0.350    -1  0.008  0.228   28.8%    2.4%  0.08   0.3   31.2%  29    6  L      SoftBank Hawks     PL
519        Takaya Hiroaki   55   42   30    2    5   0   0   1    8    1   0   0   7   0   15    5    0   0    0  0.167  0.286  0.267  0.553    57  0.100  0.286   35.7%   11.9%  0.33  -0.0   50.0%  37    2  L      SoftBank Hawks     PL
520          Takeda Shota   32    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%    0.0%         0.0    0.0%  26    1  R      SoftBank Hawks     PL
523     Tsukada Masayoshi   18   24   18    1    4   0   0   1    7    3   0   0   0   0    6    5    2   1    1  0.222  0.417  0.389  0.806   129  0.167  0.273   25.0%   20.8%  0.83  -0.0   50.0%  29    9  R      SoftBank Hawks     PL
524      Uchikawa Seiichi  137  535  500   49  128  21   0  12  185   41   3   0   1   4   49   28    4   2   16  0.256  0.296  0.370  0.666    86  0.114  0.262    9.2%    5.2%  0.57   0.4   16.6%  36    3  R      SoftBank Hawks     PL
525       Uebayashi Seiji   99  286  258   28   50   6   2  11   93   31  10   4   6   1   75   18    2   3    2  0.194  0.254  0.360  0.614    71  0.166  0.225   26.2%    6.3%  0.24   0.3   36.4%  23    9  L      SoftBank Hawks     PL
527         Wada Tsuyoshi   12    2    1    0    0   0   0   0    0    0   0   0   0   0    1    1    0   0    0  0.000  0.500  0.000  0.500    55  0.000          50.0%   50.0%  1.00  -0.0  100.0%  38    1  L      SoftBank Hawks     PL
528         Yanagita Yuki   38  157  128   17   37   6   1   7   66   23   4   1   0   0   28   28    2   1    4  0.289  0.420  0.516  0.936   163  0.227  0.323   17.8%   17.8%  1.00   0.3   40.1%  30    8  L      SoftBank Hawks     PL
529         Adachi Yuichi   21   47   39    4    6   1   0   2   13    4   0   0   5   1   12    1    0   1    0  0.154  0.190  0.333  0.523    43  0.179  0.154   25.5%    2.1%  0.08  -0.0   31.9%  29    2  R      Rakuten Eagles     PL
530        Akaminai Ginji  141  590  529   56  161  24   1   5  202   56   2   5   4   1   58   52    2   4   19  0.304  0.370  0.382  0.752   111  0.078  0.334    9.8%    8.8%  0.90  -1.5   19.5%  31    3  L      Rakuten Eagles     PL
533        Asamura Hideto  143  635  529   93  139  26   2  33  268   92   1   1   0   9  162   93    9   4   12  0.263  0.372  0.507  0.879   143  0.244  0.309   25.5%   14.6%  0.57  -0.4   45.4%  28    4  R      Rakuten Eagles     PL
534          Blash Jabari  128  527  426   66  111  20   0  33  230   95   2   3   0   3  157   81    2  17    7  0.261  0.397  0.540  0.937   159  0.279  0.326   29.8%   15.4%  0.52  -0.8   51.4%  29   DH  R      Rakuten Eagles     PL
536      Fernando Luciano   16   39   34    1    8   1   0   0    9    7   0   0   1   1   10    2    0   1    1  0.235  0.289  0.265  0.554    56  0.030  0.320   25.6%    5.1%  0.20  -0.0   30.8%  27    9  R      Rakuten Eagles     PL
538         Fujita Kazuya   61  136  124   13   32   4   0   2   42   10   1   0   4   0   16    7    1   1    1  0.258  0.303  0.339  0.642    79  0.081  0.283   11.8%    5.1%  0.44   0.1   18.4%  36    6  L      Rakuten Eagles     PL
541         Furukawa Yuri    8    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000         100.0%    0.0%  0.00   0.0  100.0%  23    1  R      Rakuten Eagles     PL
542       Hashimoto Itaru   11   10    9    1    0   0   0   0    0    0   1   0   0   0    3    1    0   0    0  0.000  0.100  0.000  0.100   -69  0.000  0.000   30.0%   10.0%  0.33   0.2   40.0%  29    9  L      Rakuten Eagles     PL
544        Horiuchi Kengo   65  140  122    6   19   2   2   0   25   13   0   0  11   0   41    5    1   2    2  0.156  0.202  0.205  0.407    14  0.049  0.235   29.3%    3.6%  0.12  -0.0   32.9%  22    2  L      Rakuten Eagles     PL
545         Imae Toshiaki   26   79   76    7   21   2   0   1   26    7   0   1   0   0   16    3    0   0    6  0.276  0.304  0.342  0.646    81  0.066  0.339   20.3%    3.8%  0.19  -0.4   25.3%  35    5  R      Rakuten Eagles     PL
546       Ishibashi Ryota   28    3    3    1    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000   66.7%    0.0%  0.00   0.0   66.7%  28    1  L      Rakuten Eagles     PL
547     Ishihara Tsuyoshi    4    7    7    0    0   0   0   0    0    0   0   0   0   0    5    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000   71.4%    0.0%  0.00   0.0   71.4%  20    2  R      Rakuten Eagles     PL
549      Karashima Wataru   27    3    3    0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000   66.7%    0.0%  0.00   0.0   66.7%  28    1  L      Rakuten Eagles     PL
550        Kishi Takayuki   15    5    5    0    0   0   0   0    0    0   0   0   0   0    5    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000         100.0%    0.0%  0.00   0.0  100.0%  34    1  R      Rakuten Eagles     PL
556           Mima Manabu   25    4    4    1    1   0   0   0    1    0   0   0   0   0    1    0    0   0    0  0.250  0.250  0.250  0.500    41  0.000  0.333   25.0%    0.0%  0.00  -0.0   25.0%  32    1  L      Rakuten Eagles     PL
557        Miyoshi Takumi   17    4    4    0    1   0   0   0    1    1   1   0   0   0    1    0    0   0    0  0.250  0.250  0.250  0.500    41  0.000  0.333   25.0%    0.0%  0.00   0.2   25.0%  26    6  R      Rakuten Eagles     PL
558           Mogi Eigoro  141  648  568   86  160  28   6  13  239   55   7   5   9   2  121   66    1   3    7  0.282  0.358  0.421  0.779   117  0.139  0.337   18.7%   10.2%  0.55  -0.7   30.9%  25    6  L      Rakuten Eagles     PL
560    Murabayashi Itsuki   49   25   24    2    2   1   0   0    3    0   0   1   1   0    5    0    0   0    1  0.083  0.083  0.125  0.208   -42  0.042  0.105   20.0%    0.0%  0.00  -0.3   20.0%  21    6  R      Rakuten Eagles     PL
561       Nishimaki Kenji    2    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000         100.0%    0.0%  0.00   0.0  100.0%  20    6  R      Rakuten Eagles     PL
564              Ogo Yuya   22   34   29    7    5   2   0   1   10    4   0   0   1   0   11    4    0   0    0  0.172  0.273  0.345  0.618    72  0.173  0.235   32.4%   11.8%  0.36  -0.0   47.1%  22    9  L      Rakuten Eagles     PL
565           Okoye Louis   52  122  110   12   20   4   0   3   33   15   5   1   2   1   29    6    0   3    3  0.182  0.242  0.300  0.542    51  0.118  0.215   23.8%    4.9%  0.21   0.5   31.1%  21    9  R      Rakuten Eagles     PL
567           Ohta Hikaru   55  112   96   10   21   2   0   1   26    6   1   0   8   0   23    7    0   1    2  0.219  0.279  0.271  0.550    55  0.052  0.278   20.5%    6.2%  0.30   0.1   27.7%  22    2  R      Rakuten Eagles     PL
569        Shima Motohiro   57  131  110   12   23   5   0   3   37   15   0   0   7   0   20   13    0   1    3  0.209  0.298  0.336  0.634    77  0.127  0.230   15.3%    9.9%  0.65  -0.0   27.5%  34    2  R      Rakuten Eagles     PL
570       Shimai Hirohito   10    2    1    4    0   0   0   0    0    0   1   1   0   0    0    1    0   0    0  0.000  0.500  0.000  0.500    54  0.000  0.000    0.0%   50.0%  1.00  -0.2   50.0%  29    9  R      Rakuten Eagles     PL
571     Shimauchi Hiroaki  133  585  506   68  145  21   5  10  206   57   3   4   9   1   65   58    0  11   11  0.287  0.372  0.407  0.779   118  0.120  0.312   11.1%    9.9%  0.89  -1.0   22.7%  29    7  L      Rakuten Eagles     PL
572          Shimozuru Ko   50  101   88   12   22   2   0   2   30    6   0   1   2   0   28   10    0   1    1  0.250  0.333  0.341  0.674    89  0.091  0.345   27.7%    9.9%  0.36  -0.4   39.6%  31    9  R      Rakuten Eagles     PL
573       Shiomi Takahiro    9    2    2    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000   50.0%    0.0%  0.00   0.0   50.0%  30    1  L      Rakuten Eagles     PL
577         Tanaka Kazuki   59  193  160   22   30   6   2   1   43    9   3   7   5   2   37   26    1   0    3  0.188  0.298  0.269  0.567    60  0.081  0.234   19.2%   13.5%  0.70  -1.9   33.2%  24    8  S      Rakuten Eagles     PL
578       Tatsumi Ryosuke  124  369  314   42   72  12   2   4  100   25  13   3  10   2  101   39    1   4    4  0.229  0.320  0.318  0.638    79  0.089  0.322   27.4%   10.6%  0.39   1.1   39.0%  22    8  L      Rakuten Eagles     PL
580          Tomura Kenji    6    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000    0.0%    0.0%         0.0    0.0%  31    1  R      Rakuten Eagles     PL
581       Uchida Yasuhito    2    5    2    0    0   0   0   0    0    0   0   0   0   0    0    2    0   1    0  0.000  0.600  0.000  0.600    84  0.000  0.000    0.0%   40.0%  1.00  -0.0   40.0%  24    3  R      Rakuten Eagles     PL
582              Wada Ren   31  113  107    7   27   4   1   2   39   11   0   0   1   1   32    3    0   1    4  0.252  0.277  0.364  0.641    78  0.112  0.338   28.3%    2.7%  0.09  -0.0   32.7%  23  UTL  R      Rakuten Eagles     PL
583        Watanabe Naoto   19   19   16    1    1   0   0   1    4    1   0   0   1   0    7    1    0   1    0  0.063  0.167  0.250  0.417    15  0.187  0.000   36.8%    5.3%  0.14  -0.0   47.4%  38   DH  R      Rakuten Eagles     PL
584     Watanabe Yoshiaki   77  245  218   15   49   8   1   1   62   26   0   0  11   1   40   14    1   1    5  0.225  0.274  0.284  0.558    57  0.059  0.270   16.3%    5.7%  0.35  -0.1   22.4%  22    9  L      Rakuten Eagles     PL
586        Wheeler Zelous  117  472  411   53  100  15   0  19  172   67   3   5   0  10   96   43    0   8   22  0.243  0.320  0.418  0.738   105  0.175  0.265   20.3%    9.1%  0.45  -1.3   33.5%  32    5  R      Rakuten Eagles     PL
587     Yamasaki Tsuyoshi   16   30   27    4    9   4   0   1   16    2   4   0   3   0    5    0    0   0    0  0.333  0.333  0.593  0.926   153  0.260  0.381   16.7%    0.0%  0.00   0.7   20.0%  23  UTL  L      Rakuten Eagles     PL
588    Yamashita Ayatsugu   31   66   60    8   11   1   0   3   21    5   0   0   3   0   13    1    0   2    0  0.183  0.222  0.350  0.572    57  0.167  0.182   19.7%    1.5%  0.08  -0.0   25.8%  26    2  L      Rakuten Eagles     PL
591         Akiyama Shogo  143  678  590  112  179  31   4  20  278   62  12   8   0   1  108   78    2   9    8  0.303  0.392  0.471  0.863   134  0.168  0.343   15.9%   11.5%  0.72  -0.9   30.4%  31    8  L         Seibu Lions     PL
593         Enokida Daiki   13    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000    0.0%    0.0%         0.0    0.0%  32    1  L         Seibu Lions     PL
594          Genda Sosuke  135  609  540   90  148  23   6   2  189   41  30   9  25   3   67   40    0   1    9  0.274  0.324  0.350  0.674    85  0.076  0.308   11.0%    6.6%  0.60   1.9   17.9%  26    6  L         Seibu Lions     PL
596       Hirai Katsunori   81    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000         100.0%    0.0%  0.00   0.0  100.0%  27    1  R         Seibu Lions     PL
597         Honda Keisuke   16    2    2    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000    0.0%    0.0%         0.0    0.0%  26    1  R         Seibu Lions     PL
598          Imai Tatsuya   23    3    3    0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000   66.7%    0.0%  0.00   0.0   66.7%  21    1  R         Seibu Lions     PL
600           Kaneko Yuji  133  524  463   60  116   8   1   3  135   33  41  10   6   3   81   49    1   3    3  0.251  0.324  0.292  0.616    71  0.041  0.296   15.5%    9.4%  0.60   3.5   25.4%  29    7  S         Seibu Lions     PL
601       Kimura Fumikazu  130  441  391   46   86  12   3  10  134   38  16   9  15   6  101   24    0   5    3  0.220  0.270  0.343  0.613    67  0.123  0.266   22.9%    5.4%  0.24  -0.4   30.6%  30    9  R         Seibu Lions     PL
604       Komazuki Hitoto    7    7    7    1    1   0   0   0    1    0   0   0   0   0    1    0    0   0    0  0.143  0.143  0.143  0.286   -19  0.000  0.167   14.3%    0.0%  0.00  -0.0   14.3%  26    2  R         Seibu Lions     PL
605      Kumashiro Masato   33   17   15    5    4   1   0   0    5    0   2   1   1   0    5    1    0   0    0  0.267  0.313  0.333  0.646    78  0.066  0.400   29.4%    5.9%  0.20   0.0   35.3%  30  UTL  R         Seibu Lions     PL
607       Kuriyama Takumi  123  466  409   35  103  21   0   7  145   54   0   0   3   3  100   48    2   3   13  0.252  0.333  0.355  0.688    89  0.103  0.315   21.5%   10.3%  0.48  -0.2   33.3%  35   DH  L         Seibu Lions     PL
612      Matsumoto Wataru   16    4    2    0    0   0   0   0    0    0   0   0   2   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000   25.0%    0.0%  0.00   0.0   25.0%  22    1  R         Seibu Lions     PL
613         Mejia Ernesto   75  147  128   13   27   9   0   6   54   31   0   0   0   4   46   15    0   0    2  0.211  0.286  0.422  0.708    91  0.211  0.263   31.3%   10.2%  0.33  -0.0   45.6%  33   DH  R         Seibu Lions     PL
615      Mizuguchi Daichi   20   11   10    5    0   0   0   0    0    0   2   0   0   0    4    1    0   0    0  0.000  0.091  0.000  0.091   -69  0.000  0.000   36.4%    9.1%  0.25   0.3   45.5%  30    5  L         Seibu Lions     PL
616           Mori Tomoya  135  573  492   96  162  34   2  23  269  105   3   2   1   6   89   72    3   2    9  0.329  0.413  0.547  0.960   159  0.218  0.360   15.5%   12.6%  0.81  -0.4   32.1%  23    2  L         Seibu Lions     PL
617      Moriwaki Ryosuke   29    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000         100.0%    0.0%  0.00   0.0  100.0%  26    1  R         Seibu Lions     PL
618          Nagae Kyohei   27   26   21    4    2   1   0   0    3    1   1   1   1   0   12    4    0   0    0  0.095  0.240  0.143  0.383    10  0.048  0.222   46.2%   15.4%  0.33  -0.2   61.5%  26    6  L         Seibu Lions     PL
619       Nakamura Takeya  135  557  496   69  142  30   0  30  262  123   2   1   0   3  123   54    5   4   12  0.286  0.359  0.528  0.887   138  0.242  0.324   22.1%    9.7%  0.44  -0.2   37.2%  35    5  R         Seibu Lions     PL
620          Nakata Shota    2    9    8    0    1   0   0   0    1    0   0   0   1   0    4    0    0   0    0  0.125  0.125  0.125  0.250   -28  0.000  0.250   44.4%    0.0%  0.00  -0.0   44.4%  29    2  R         Seibu Lions     PL
621             Neal Zach   17    2    2    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000    0.0%    0.0%         0.0    0.0%  30    1  R         Seibu Lions     PL
625       Okada Masatoshi   36   78   61    8   16   3   1   1   24    7   0   0   6   0   12    9    0   2    1  0.262  0.375  0.393  0.768   110  0.131  0.312   15.4%   11.5%  0.75  -0.0   28.2%  30    2  R         Seibu Lions     PL
627           Saito Shogo    3    3    3    0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000         100.0%    0.0%  0.00   0.0  100.0%  30    9  L         Seibu Lions     PL
629          Satoh Ryusei   52   63   59    6   13   6   0   2   25    7   0   0   1   0   14    3    0   0    1  0.220  0.258  0.424  0.682    83  0.204  0.256   22.2%    4.8%  0.21  -0.0   30.2%  22    5  R         Seibu Lions     PL
630         Suzuki Shohei   16   28   26    4    4   0   0   0    4    1   1   1   1   0    6    1    0   0    1  0.154  0.185  0.154  0.339    -4  0.000  0.200   21.4%    3.6%  0.17  -0.2   25.0%  21    7  L         Seibu Lions     PL
633         Takagi Wataru    1    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000    0.0%    0.0%         0.0    0.0%  19   DH  L         Seibu Lions     PL
634        Takahashi Kona   21    5    5    0    0   0   0   0    0    0   0   0   0   0    4    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000   80.0%    0.0%  0.00   0.0   80.0%  22    1  R         Seibu Lions     PL
635           Takeda Aito   42   57   53    7    8   1   0   0    9    3   0   0   1   0   11    3    2   0    2  0.151  0.196  0.170  0.366     4  0.019  0.190   19.3%    5.3%  0.27  -0.0   24.6%  22    9  R         Seibu Lions     PL
639            Togame Ken   19    2    2    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000   50.0%    0.0%  0.00   0.0   50.0%  31    1  R         Seibu Lions     PL
640        Togawa Daisuke   10   25   23    3    4   1   0   1    8    1   0   1   0   0    4    2    0   0    0  0.174  0.240  0.348  0.588    60  0.174  0.167   16.0%    8.0%  0.50  -0.3   28.0%  23    9  L         Seibu Lions     PL
641        Tonosaki Shuta  143  621  533   96  146  27   6  26  263   90  22   6  14   6  132   63    0   5    9  0.274  0.353  0.493  0.846   128  0.219  0.315   21.3%   10.1%  0.48   1.6   35.6%  26    4  R         Seibu Lions     PL
642         Yamada Haruka    4   13   12    2    2   0   0   0    2    0   0   0   0   0    4    1    0   0    1  0.167  0.231  0.167  0.398    13  0.000  0.250   30.8%    7.7%  0.25  -0.0   38.5%  22    6  R         Seibu Lions     PL
643       Yamakawa Hotaka  143  626  524   93  134  20   0  43  283  120   1   0   0   3  142   86    8  13   13  0.256  0.372  0.540  0.912   145  0.284  0.266   22.7%   13.7%  0.61  -0.0   43.3%  27    3  R         Seibu Lions     PL
644       Yamanobe Kakeru    9   18   14    1    1   1   0   0    2    1   1   0   0   0    4    2    0   2    1  0.071  0.278  0.143  0.421    21  0.072  0.100   22.2%   11.1%  0.50   0.2   33.3%  25    5  R         Seibu Lions     PL
646         Arihara Kohei   24    4    2    0    0   0   0   0    0    0   0   0   2   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   25.0%    0.0%  0.00   0.0   25.0%  26    1  R  Nipponham Fighters     PL
647           Asama Daiki   13   33   29    4    6   2   1   0   10    1   0   0   3   0    5    1    0   0    0  0.207  0.233  0.345  0.578    61  0.138  0.250   15.2%    3.0%  0.20  -0.0   18.2%  23    5  L  Nipponham Fighters     PL
650      Hakumura Akihiro    1    3    3    0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%    0.0%  0.00   0.0  100.0%  27    7  L  Nipponham Fighters     PL
652        Hiranuma Shota   73  184  165   20   39   9   2   1   55   16   2   1   5   1   26   10    0   3    3  0.236  0.291  0.333  0.624    76  0.097  0.273   14.1%    5.4%  0.38  -0.0   20.1%  21    5  L  Nipponham Fighters     PL
655        Imai Junnosuke    2    7    7    0    1   0   0   0    1    1   0   0   0   0    2    0    0   0    0  0.143  0.143  0.143  0.286   -20  0.000  0.200   28.6%    0.0%  0.00  -0.0   28.6%  21    5  L  Nipponham Fighters     PL
656        Ishii Kazunari   76  226  196   26   44  10   3   4   72   22   2   3  13   1   61   16    0   0    3  0.224  0.282  0.367  0.649    82  0.143  0.303   27.0%    7.1%  0.26  -0.7   35.8%  25    6  L  Nipponham Fighters     PL
658          Ishikawa Ryo   46   86   75    3   15   3   0   0   18    3   0   0   9   0   29    2    0   0    2  0.200  0.221  0.240  0.461    30  0.040  0.326   33.7%    2.3%  0.07  -0.0   36.0%  23    2  R  Nipponham Fighters     PL
660        Kaneko Chihiro   26    3    3    0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%    0.0%  0.00   0.0  100.0%  35    1  L  Nipponham Fighters     PL
